"dekad","year","1","2","3","4","5","6","7","8","9","10"
26,"1993",12.92904,5.561578,5.762919,13.23267,15.31324,7.005303,14.60662,12.19062,14.95969,21.65339
27,"1993",17.40111,14.8843,6.394928,9.109592,23.15521,6.928324,18.43947,8.455373,15.99266,33.22294
28,"1993",17.95582,12.08832,6.514112,11.89239,18.46408,5.682892,26.50053,9.010275,17.82022,26.50482
29,"1993",16.63162,11.12095,7.484072,9.734617,23.33498,6.620855,17.63342,7.541908,18.04243,22.99342
30,"1993",18.94314,16.86302,10.04236,22.82251,21.7218,6.440643,25.25606,13.67037,19.62837,27.86555
31,"1993",37.53396,49.29649,37.26685,56.93496,23.24868,47.22123,37.67764,64.69339,47.01222,29.30942
32,"1993",55.06403,59.35218,35.98112,48.84295,39.6284,33.76146,55.4277,50.13099,39.32325,47.57011
33,"1993",53.72814,52.15881,38.75761,48.24655,39.84667,44.65184,62.54332,53.92727,67.19308,57.11239
34,"1993",53.08411,56.12867,35.04275,44.16492,45.81547,27.17502,59.61659,44.34094,55.60374,48.41772
35,"1993",55.54998,66.65502,46.05561,61.97995,35.84467,30.96879,66.3921,53.96469,58.38649,43.96034
36,"1993",60.61121,76.08519,58.19249,47.99228,51.07887,43.40031,65.11519,56.66214,54.9743,59.2634
1,"1994",68.07705,71.02058,65.45554,61.31166,58.18856,70.10327,80.99549,71.33723,69.20237,64.86763
2,"1994",70.94137,82.61913,71.74195,73.2441,54.542,73.6199,83.09574,78.1,65.14741,73.89112
3,"1994",76.55212,78.95894,76.4427,68.19424,73.81207,73.53249,84.77422,75.34528,84.18845,76.03143
4,"1994",78.4286,80.4482,77.384,65.01114,68.08297,75.85647,88.52399,73.50103,75.98624,82.13628
5,"1994",73.93432,79.14331,70.5625,70.75417,57.10372,81.73818,86.77789,80.11216,62.8486,78.18181
6,"1994",57.26421,73.04004,56.75139,74.29531,42.94273,81.45683,83.42986,81.42426,51.38309,69.92339
7,"1994",44.95626,58.27708,46.65437,68.87167,30.60223,75.58367,69.58689,81.25484,41.233,54.76725
8,"1994",42.56707,54.08457,48.13496,68.99063,29.03117,72.18684,57.84695,80.53139,41.12063,48.50761
9,"1994",29.29641,33.69107,33.83266,54.72613,16.00725,55.66446,39.37124,72.11143,27.90603,31.64828
10,"1994",54.1368204347826,62.2560495652174,58.4850086956522,70.1647673913044,38.8111578695652,64.6906052173913,13.91648,76.2318339130435,46.9242915217391,11.57534
11,"1994",25.38693,43.08738,21.49843,58.93228,16.23102,41.08904,27.99609,67.64442,19.99613,26.33578
12,"1994",31.63724,34.26394,19.76811,52.29304,15.89469,43.98072,48.49199,72.01107,24.05512,30.02042
13,"1994",19.47663,30.86267,9.242618,36.86422,12.63164,21.75151,12.56921,35.62432,12.51528,9.572187
14,"1994",13.23116,10.18141,10.26647,23.55047,8.654297,29.01624,19.79357,38.77014,12.38258,17.07608
15,"1994",12.97569,23.16621,3.146154,25.96905,14.23321,9.80582,10.1429,22.21979,11.95472,11.02825
16,"1994",7.893595,2.358161,5.906475,9.964694,8.752023,16.32649,8.910412,20.99822,6.011447,9.926392
17,"1994",10.11513,12.19213,2.665917,20.21544,16.08267,7.667721,3.115723,17.47121,6.733637,9.035752
18,"1994",6.082069,2.550342,3.405779,11.56028,7.215458,9.709,3.432975,15.78018,8.762073,0.7176417
19,"1994",2.869942,0.8823631,0.3454306,3.816718,2.727589,2.623536,1.451678,9.139046,5.620523,5.696161
20,"1994",6.864429,6.266477,2.21435,9.453135,6.812318,3.855735,8.581333,4.636371,10.13822,12.32448
21,"1994",6.229138,6.018847,2.30667,13.301,7.621046,8.672355,4.301702,16.40408,6.601562,7.288143
22,"1994",7.206837,8.941389,1.982792,8.711096,12.27927,4.760046,4.736179,4.242829,8.407017,5.432937
23,"1994",6.505278,2.324096,3.3379,11.07987,7.996927,9.726746,6.728244,15.2658,7.534225,10.77966
24,"1994",6.564559,7.569127,2.687372,10.29025,13.06,4.306602,5.161436,9.260062,7.371795,10.53546
25,"1994",7.454912,2.917494,2.678964,6.41922,11.06426,6.920215,10.41056,8.802549,7.912304,10.6794
26,"1994",5.093728,3.679721,4.320535,4.752684,8.972007,1.016175,6.289333,1.827944,6.861524,11.81885
27,"1994",6.862193,5.505617,3.055833,2.345771,15.86094,2.34043,12.24491,1.715722,11.57893,8.674261
28,"1994",10.8844,10.51735,4.992133,18.07301,15.30745,11.51607,12.17756,22.16487,9.515759,16.9946
29,"1994",33.93068,26.6939,21.64986,42.96061,21.07737,12.70835,21.1648,28.41868,33.2871,14.57688
30,"1994",20.91296,28.05489,15.28184,32.20319,16.47825,10.05564,27.72201,18.26602,10.71974,18.46812
31,"1994",27.55678,42.61001,17.86728,28.50277,36.98124,9.342937,23.8433,20.85852,19.43621,17.17855
32,"1994",13.9401,17.232,5.054838,22.85238,16.27945,7.401372,20.00591,23.41533,11.58308,15.9225
33,"1994",25.4467,33.2062,12.70991,40.77441,36.68489,15.86996,32.72383,37.57607,35.03486,19.12698
34,"1994",47.96178,55.99217,42.37186,65.55366,26.75638,61.68212,63.18067,73.56192,53.39108,36.82841
35,"1994",38.96508,52.27305,46.00415,65.65197,32.79935,42.35889,45.83467,67.33794,24.47924,21.85877
36,"1994",55.35518,60.63697,27.60526,51.85626,46.75623,38.51628,54.61336,59.09089,47.32843,42.80927
1,"1995",53.83023,67.93949,69.18448,78.81959,40.63141,74.76445,51.00605,85.15088,31.28703,32.7548
2,"1995",74.03711,76.50158,69.0571,61.98831,58.36023,75.52255,60.7192,75.25003,70.9399,46.61222
3,"1995",67.91016,77.84267,78.2164,73.97211,54.08339,78.83602,60.13609,82.63943,50.93547,40.99936
4,"1995",63.10917,81.27024,66.10608,73.20674,31.55024,73.58916,62.47679,79.47609,63.30327,62.59047
5,"1995",71.24934,80.15118,73.98067,82.22272,46.86875,91.1543,72.99182,92.48019,60.87547,61.06277
6,"1995",81.92861,87.11251,75.37196,82.74674,70.12867,82.38808,77.72078,88.17042,76.08041,68.72158
7,"1995",57.63351,66.86411,63.67749,80.64259,39.49281,86.43321,62.65519,89.52805,46.52036,51.44945
8,"1995",38.69791,47.27578,47.33212,78.45908,18.70452,69.95072,39.44105,80.74609,30.39594,27.42205
9,"1995",50.71329,70.41388,62.11438,77.80199,35.26929,68.77377,56.98064,79.63511,24.46415,41.4696
10,"1995",29.85554,42.40489,33.6633,64.53122,10.07183,52.02694,40.03099,70.18453,20.3695,31.04292
11,"1995",16.10888,26.1663,23.75839,44.68624,6.00593,50.67579,25.90459,58.20953,9.392313,14.87106
12,"1995",14.74665,30.57835,11.75847,49.99239,9.062244,29.17241,15.36881,49.01356,8.01019,13.96469
13,"1995",9.297197,12.57624,10.04596,27.5919,5.124439,30.18169,15.17094,36.4827,8.611149,11.40051
14,"1995",11.09836,18.75385,4.432542,31.92517,10.35263,13.4904,7.627814,25.01112,8.448454,6.726029
15,"1995",7.606523,9.378004,6.976869,22.38558,7.485027,17.78721,8.227755,26.95425,7.052006,14.48376
16,"1995",6.677184,8.700181,4.482431,11.35856,4.525153,12.69709,10.71932,13.40842,8.27358,10.11028
17,"1995",8.319011,12.90574,2.242376,19.43742,10.80823,9.56725,7.128087,19.37331,6.599213,8.743407
18,"1995",4.728055,2.774973,4.064298,4.930282,3.932935,12.07379,7.64439,9.742338,4.43884,13.2483
19,"1995",4.519776,9.413954,2.507638,13.62838,9.975701,3.335083,4.500105,8.138765,6.449274,6.629201
20,"1995",5.48386,4.660337,3.089273,11.75271,7.616669,11.21964,4.505621,16.42354,3.969207,10.80527
21,"1995",4.849122,7.219836,2.413147,7.308914,8.139944,6.267777,4.662111,7.119853,6.194138,5.812127
22,"1995",6.145409,5.193746,3.044974,14.86164,7.3868,7.384885,4.911251,15.19434,4.289145,9.07819
23,"1995",4.986975,5.096797,2.93971,6.346721,7.997111,7.579714,7.306381,7.434272,6.559849,10.45253
24,"1995",5.4623,3.137164,3.66105,12.81551,10.28286,6.606311,4.052341,12.65981,4.343331,10.20323
25,"1995",4.951647,2.211567,3.900648,11.97253,9.710647,8.320382,5.02897,12.06683,8.285576,8.31611
26,"1995",6.139109,5.877451,3.880033,8.034234,17.49632,4.8877,3.907856,5.74997,5.920314,10.41158
27,"1995",5.356144,3.437907,2.806679,10.3843,10.73117,6.344712,11.56062,9.558353,6.766936,14.70205
28,"1995",6.259645,8.143791,4.109686,11.93274,20.01447,4.636418,8.140675,7.289559,8.753283,12.5113
29,"1995",7.049032,6.536947,5.327665,17.50188,14.73876,5.930398,9.084377,14.54415,8.760286,15.51604
30,"1995",22.13416,17.91912,4.359509,23.08721,27.28657,6.362627,25.64968,17.80271,32.44328,17.08566
31,"1995",7.156411,8.579796,6.306707,13.69309,13.50498,5.492009,15.47178,11.47424,5.712446,11.81165
32,"1995",25.51068,32.20956,17.11184,19.13353,21.55627,9.298914,23.38695,15.43119,16.3983,15.37558
33,"1995",46.45387,66.13806,37.26526125,58.26844,55.2497,40.0244030416667,52.85267,59.5373879166667,35.24979,34.55724
34,"1995",48.06418,60.42843,16.47022,40.75837,47.04198,20.56555,62.28802,39.09666,53.38046,45.24619
35,"1995",63.73745,86.13936,56.23249,55.03667,63.78563,16.44896,62.24079,65.00007,59.93774,48.41792
36,"1995",74.24505,83.38608,70.24585,76.23531,64.89828,62.14978,53.52754,93.98305,60.22279,34.62524
1,"1996",57.30124,70.37611,65.5603,60.1766,42.50328,71.70316,55.21247,68.5014,44.99552,40.80478
2,"1996",68.03075,62.54351,76.0987657692308,77.2544907692308,53.79835,76.8386103846154,74.12798,83.6094896153846,59.44857,67.94244
3,"1996",73.21146,72.04844,75.70056,60.26247,79.45044,64.8534,56.53609,77.82673,83.15147,47.97332
4,"1996",83.15167,86.5957,83.93943,74.39048,85.24928,83.89925,62.23352,80.30698,74.94373,49.85091
5,"1996",87.18385,75.60818,85.19324,69.56314,75.846,81.58383,82.34696,90.91817,87.39843,78.4842
6,"1996",80.6856,84.67233,80.90336,76.58961,58.99508,82.22175,75.18691,79.3523,72.66093,60.20247
7,"1996",89.59338,87.49547,83.84058,78.83598,89.30358,72.02089,81.09301,72.34466,88.0105,68.71332
8,"1996",79.39627,85.4843,76.80968,79.66429,66.49489,79.52258,72.26867,82.809,68.32811,45.84225
9,"1996",52.9942,64.50063,59.5457,71.97346,45.08685,74.19787,53.61291,77.55633,53.68974,30.2683
10,"1996",42.79788,53.5235,51.50222,79.9212,35.33037,74.35314,36.67272,85.10374,46.91424,25.21912
11,"1996",33.58887,48.78022,38.67018,60.86179,32.62683,56.15919,25.5403,65.29305,34.41101,13.93023
12,"1996",23.1651,32.77639,24.58718,46.42699,17.9975,31.65575,14.5786,46.71927,21.25939,11.03757
13,"1996",22.8691,29.76877,27.0006,29.66452,16.42409,37.04822,19.913,40.13413,27.73173,10.86162
14,"1996",19.34623,22.91446,27.62317,42.08012,14.4562,26.30381,8.459752,34.95559,17.61646,6.125277
15,"1996",50.5545,49.43552,71.75195,43.11428,51.0965,46.5415,23.27397,43.43255,41.04387,16.23444
16,"1996",15.09503,25.43003,15.47279,19.18997,13.89423,12.83784,10.6655,13.62931,13.09091,11.77297
17,"1996",10.15554,10.98822,5.909198,25.81673,11.26291,8.162304,5.980011,21.57967,7.612132,7.061233
18,"1996",5.664528,8.088877,7.376104,9.984194,6.799297,8.030018,6.895452,10.27535,7.679378,4.965889
19,"1996",10.74589,8.711475,4.825148,14.92694,12.53655,8.505816,1.594909,15.33005,4.665981,2.587316
20,"1996",4.331868,0.2055815,1.68651,4.840707,3.003332,3.337551,10.69928,5.094652,11.70384,14.7134
21,"1996",4.76846,6.846276,1.412829,6.163925,2.755492,1.638888,11.16484,3.568945,6.65505,10.97337
22,"1996",4.988357,5.600723,5.990669,9.314493,4.506041,15.12623,4.384094,15.6481,5.865096,5.505161
23,"1996",4.058036,5.021565,2.021004,5.459983,2.729184,5.634533,5.406531,7.293054,5.144164,5.865783
24,"1996",5.051106,5.175147,1.658029,12.08665,4.383611,5.83069,3.063994,10.98807,4.619513,4.954567
25,"1996",3.25821,0.9352667,1.776543,5.602221,3.794837,5.200256,3.475261,7.744896,5.670424,6.479215
26,"1996",3.793193,5.283011,2.265908,12.40042,9.586978,2.124675,7.937306,6.053915,6.343033,8.258922
27,"1996",9.097898,3.087166,7.124113,7.963708,10.99153,2.147166,4.327951,4.48559,10.72903,8.173841
28,"1996",4.558195,4.986959,4.329206,9.270388,11.53903,3.724793,3.508848,8.305434,6.583458,7.57289
29,"1996",3.99829,3.461894,4.964561,9.119476,9.289812,4.733058,4.507751,7.465531,5.284552,7.491257
30,"1996",5.420526,6.265451,3.994323,12.59545,11.52434,3.650964,10.2007,10.66345,9.924102,9.112327
31,"1996",7.200033,7.346613,5.36909,19.12836,12.44082,3.67312,26.5209,17.51151,11.24191,12.48461
32,"1996",28.93484,23.55256,11.11804,25.6282,42.5862,7.592688,11.01584,14.23872,35.99549,12.59958
33,"1996",36.73603,37.02581,17.09692,30.5283,35.79388,5.687943,58.45198,20.5027,57.80944,42.41404
34,"1996",42.18033,53.19635,32.71048,43.87605,34.26383,29.89495,55.99336,45.81986,32.92101,31.75928
35,"1996",63.60622,78.58843,53.53711,69.73788,33.86571,41.89579,59.63803,61.86779,49.08074,35.227
36,"1996",78.64495,81.68031,65.09196,68.32171,67.657,50.1832,72.19978,65.83815,69.90933,53.03394
1,"1997",72.46627,84.60876,64.95383,61.58725,69.52271,43.47235,65.12642,65.45778,60.31634,43.33707
2,"1997",80.66911,77.78254,79.915,73.63281,67.27581,67.78699,77.57821,75.31344,75.24844,76.7712
3,"1997",78.91662,72.74377,73.96745,60.10269,75.04804,72.82394,72.21582,72.98251,80.21659,69.28664
4,"1997",81.72047,78.30151,75.66679,63.90128,81.75256,60.90187,70.93229,69.0733,72.93306,70.12653
5,"1997",84.62994,74.61291,83.81624,63.07612,79.63708,80.76964,79.79712,82.15041,89.02283,84.35387
6,"1997",70.79626,77.36535,73.83343,73.48389,55.31207,82.8059,76.0686,80.15091,68.90803,56.72702
7,"1997",74.08498,66.57775,74.85397,69.99551,60.44608,71.44184,65.35829,73.58927,67.70665,52.10815
8,"1997",59.55254,70.68581,56.92015,65.0611,42.17788,54.76402,73.72506,62.56669,61.31388,62.25055
9,"1997",58.11698,52.57136,55.5783,59.48087,54.42125,44.91718,56.00688,63.34209,59.52596,38.84193
10,"1997",75.22544,69.05063,75.78165,62.67169,68.90706,72.78898,67.42448,76.38281,70.0815,60.52031
11,"1997",53.75272,48.85461,46.51318,62.29139,45.7494,51.7124,44.07487,65.62706,48.75457,25.15847
12,"1997",35.41246,30.58426,39.46322,41.63921,30.17596,41.75574,26.50735,48.86807,32.4242,17.30956
