"dekad","year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116"
17,"1998",6.445989,9.646646,10.06376,13.14544,9.449305,14.33312,7.725302,15.2705,3.42351,10.33406,16.23001,16.71803,14.47233,25.91078,10.65317,15.26591,12.81829,1.056265,8.057326,7.937764,3.939342,9.054316,4.902131,NA,14.44886,5.430261,12.17053,2.576608,6.420793,12.75748,6.063187,10.68262,21.11619,16.29284,9.245897,10.5074,15.78607,19.42247,13.53003,9.484206,7.328793,13.73643,9.42198,7.903495,8.782076,15.66562,0.4697256,8.391918,7.985161,5.619979,12.18932,10.74941,12.00415,8.942378,12.33037,8.988278,13.85496,15.16589,10.7805,2.849454,19.89013,9.821118,6.938065,15.07436,12.0801,9.313402,12.0801,16.78793,11.93341,11.35658,10.43124,12.0801,4.217393,7.114448,7.680078,16.14006,10.51354,10.66909,8.102023,8.517001,4.952963,31.5358,15.88165,13.01533,7.273327,7.270015,NA,20.77298,21.93521,5.409827,20.84638,9.407054,19.5511,3.614585,12.64085,3.225832,0.3419406,4.562578,8.085299,12.16811,15.44289,21.4149,8.879232,8.178519,2.538621,8.945763,13.98043,6.517438,5.333817,6.085315,6.391352,4.05423,21.1977,7.974653,12.02308,6.593553
18,"1998",8.611755,5.279388,8.266652,16.67955,9.406122,12.80649,13.8898,23.94246,2.948123,5.91367,10.33057,13.45371,11.00759,13.76913,14.75669,13.10589,22.88215,1.739396,3.717407,6.041454,4.266212,1.238862,4.295448,NA,5.834001,10.7285,14.99445,7.656969,4.615959,14.26158,6.045135,10.03603,8.79776,9.968019,7.670069,5.082085,17.3112,12.97839,7.17706,9.060843,7.816978,19.26232,9.817393,8.100188,7.729002,11.80178,7.68222,8.102541,6.541893,1.815669,9.354928,7.280088,8.987007,8.023807,4.426474,21.95742,15.41381,25.4045,21.1032653043478,3.627838,16.20904,7.682214,5.266828,18.69244,11.60859,9.370131,11.60859,4.324088,9.880124,12.36459,3.978726,11.60859,4.707331,8.670032,7.941867,19.44283,10.49275,7.157902,4.002014,8.496431,3.536019,21.64313,11.91275,12.2556,15.4514,12.3365,NA,11.32165,22.45205,5.033344,20.70138,12.18899,16.15116,5.614262,9.645513,3.655725,3.126393,4.635545,2.649968,14.34339,17.15008,9.639581,3.694685,10.09815,2.248355,8.630723,6.972591,9.290559,5.202346,6.871303,6.366085,5.478858,8.447051,7.863653,15.35395,4.654267
19,"1998",5.152715,8.704472,11.33397,5.079975,6.326224,13.3827,10.27643,22.25069,2.070428,1.931481,8.315554,22.80871,12.22385,20.00091,3.788695,8.801948,15.04109,1.203898,1.55917,7.937666,3.059144,3.482564,6.909246,NA,11.73742,7.924073,10.33729,2.739769,2.291587,7.570077,3.444298,7.655777,6.866968,14.29519,3.562554,6.447315,13.65273,21.32519,6.20461,6.326169,4.796919,14.56118,9.130643,7.128593,7.717808,13.4203,5.393646,8.193442,3.289457,3.625797,5.553096,8.351756,6.597162,6.214811,10.52041,22.15481,13.73985,19.35946,6.200366,2.955469,19.44114,12.84585,3.391567,13.55181,7.562448,6.465739,7.562448,9.966256,7.844505,3.598486,7.815279,7.562448,6.661826,7.042842,4.993327,17.43242,10.75103,11.23065,9.136446,9.363311,5.459419,24.07488,15.57802,13.33271,9.248391,13.90942,NA,16.77983,20.77667,5.852335,12.03768,6.679079,13.62096,9.408484,9.2515,3.378209,6.377515,4.189044,3.607221,14.06822,11.40781,14.75668,4.743949,7.890358,1.782908,6.074508,13.2634,10.95307,2.23327,12.22671,4.406407,3.159651,6.224977,5.611412,5.698091,4.993461
20,"1998",2.389764,5.245024,4.361697,6.30769,3.353193,13.99484,9.220748,21.60153,7.546873,2.693,6.35035,14.43268,8.365936,14.22859,2.877657,4.433453,11.91021,3.40071,3.173403,6.631479,1.356882,2.925102,6.549248,NA,7.687244,3.303025,14.60385,2.947276,3.410451,8.489908,1.60695,0.8733096,6.243949,9.666497,3.746557,10.42808,7.560971,8.609732,10.40983,3.635797,4.450116,9.531918,5.305404,0.02819857,6.834011,8.821198,1.932301,3.059968,4.720086,7.714174,0.2296412,6.652658,5.528698,5.972898,4.132494,8.286675,7.360671,14.3748,16.56830525,3.123151,12.20765,6.566959,3.035798,10.50225,7.017146,0.2296412,7.017146,5.648154,10.27272,4.870891,4.6365,7.017146,5.50314,6.768588,1.642762,8.980925,7.039643,6.64442679565217,4.068625,5.876453,4.20377,16.95466,8.190676,7.114538,6.282911,8.588257,NA,10.69676,17.0874,4.35774,12.83136,5.96343336521739,14.57836,3.308498,6.861851,8.253172,6.603379,1.069986,7.56263,11.39534,10.55935,8.373613,6.708212,5.617072,3.337135,4.904812,7.425527,11.73612,1.887983,9.812042,3.002529,3.595263,5.775656,2.301352,5.494159,7.023593
21,"1998",7.33717,3.698295,2.097546,5.107871,3.264582,8.768293,7.05727,11.04519,3.804369,1.866674,6.138961,12.66343,5.276425,11.04658,0.933167,2.358652,9.149927,7.67269,2.15822,4.803571,5.414059,3.0853,6.039274,NA,5.533997,3.903945,3.755959,7.292571,3.301368,6.081419,5.676987,4.060845,6.110813,3.772765,7.171688,4.290253,6.191243,11.79108,3.144353,1.693913,2.449686,13.36697,6.155776,2.256496,8.942917,8.448557,8.442905,8.188113,2.465676,5.698705,1.800744,4.499361,3.926964,2.734385,0.9288831,19.63771,15.55135,12.88323,1.281242,2.380343,14.35801,2.054691,0.4044547,9.718549,3.863537,0.717159,3.863537,3.41007,4.621907,2.267607,1.687593,3.863537,3.435615,3.133288,1.275568,16.89715,10.62336,3.362123,4.538745,11.8509,3.400934,18.64226,5.986853,10.04553,7.866409,5.556823,NA,9.626635,14.41215,3.642832,13.14633,1.030745,11.54207,7.802292,4.2663,10.26544,1.284358,1.293903,7.240155,14.70336,16.92356,6.299401,6.057906,9.916244,3.187335,4.62981,9.317004,9.596267,3.757389,5.823914,2.643335,4.374557,6.110813,1.13442,3.025322,9.105318
22,"1998",4.461941,8.478896,5.581411,5.286923,14.25431,12.43725,8.085341,12.77859,3.970338,6.261281,1.362518,17.16813,1.513483,16.40318,5.114052,7.438918,9.703463,7.027398,2.773396,9.227277,4.331532,5.394283,4.400219,NA,11.2902,3.811316,7.340614,3.38069,7.141241,5.717836,1.699142,1.228935,4.63383383333333,15.23867,4.24823,5.371363,7.49333,17.86053,0.9075235,10.23451,4.624376,13.16179,7.417958,1.093634,10.25239,10.42033,5.138618,3.514123,11.63825,8.308382,2.078647,0.652221,6.650309,8.736139,7.052685,11.64801,10.80472,13.13493,7.974266,3.739992,13.84885,9.258145,7.23357,11.72416,4.312068,3.565242,4.312068,9.211678,8.32764,4.253341,5.61632,4.312068,7.906945,8.011836,7.754454,13.82989,8.910177,1.919378,3.217824,15.92326,6.379951,22.88551,0.5192751,14.25383,8.10793,2.799196,NA,11.87124,17.96394,5.531701,28.45625,2.721007,14.05562,1.200062,6.32175,6.763755,9.982498,1.793485,10.61085,12.32629,18.2181,13.52175,9.199125,14.70327,7.197845,12.90791,14.04901,14.61795,5.757441,8.909742,4.155401,8.547766,4.50310129166667,1.64454,4.426988,2.149129
23,"1998",0.2196562,4.720057,2.451138,4.34634,4.731783,11.33637,6.064976,20.86297,3.584062,2.73856,0.885416,17.57018,4.123286,8.921519,4.118165,0.2303439,9.564542,3.569119,2.534527,3.656289,4.571891,3.087504,4.632549,NA,3.694058,6.716398,9.053321,4.224702,6.041247,5.072036,6.309783,3.906667,2.511293,7.316238,7.655147,3.09992,9.367634,8.554897,6.468813,0.3534197,0.4251496,11.82524,7.56239,2.961608,6.605481,8.697626,7.078634,9.218763,11.62378,6.554571,5.075642,3.147234,7.43511,4.489208,3.423926,22.28232,7.276345,16.04443,4.302548,2.427119,12.00323,4.657445,2.867063,9.373496,5.742435,1.885303,5.742435,2.781648,5.178282,0.8469119,1.210547,5.742435,3.291781,1.920401,1.976291,11.93847,4.741938,2.910812,5.290982,12.9253,4.188593,11.6899,2.959216,12.82913,5.246254,5.518029,NA,7.735334,12.73975,4.742729,11.9869,0.7772011,11.14199,5.714973,8.071275,11.49559,1.700148,2.918373,10.15876,14.37255,11.58725,3.577937,4.470033,10.84957,6.135109,6.842396,5.259469,18.98184,6.083349,10.99108,1.760615,3.874093,2.51281,2.960223,6.03503,10.42443
24,"1998",2.649571,7.971057,2.104234,3.329764,6.664795,19.86014,4.606299,10.19324,11.07175,4.104677,6.432077,10.93227,5.97357,12.37295,1.336264,1.229312,9.177265,4.538371,6.191407,4.923919,4.086063,3.992561,9.321452,NA,8.506366,5.354545,15.19906,2.309255,6.348816,4.423656,3.548205,2.876484,2.739677,9.280992,5.177427,6.988671,10.34219,12.2573,4.346887,1.1419,2.09363,8.945205,7.416533,5.963374,5.12229,6.205166,0.2515914,8.754393,8.53131,7.034699,4.039686,4.235513,4.199516,4.837591,0.4651598,9.026206,7.678649,11.20944,9.998241,3.38463,10.34796,5.570359,2.051176,10.99576,6.663118,1.62583,6.663118,6.056165,4.448493,2.15699,2.531827,6.663118,3.249782,4.877049,3.764108,9.633973,7.628798,5.218562,3.685273,13.11973,5.092074,16.32845,7.812969,15.70046,4.012776,5.635794,NA,9.740574,13.74043,2.725673,7.199968,4.495593,23.73089,1.883248,11.89363,9.635511,1.43362,1.014428,9.293148,11.10755,17.47926,8.384972,6.762462,9.97393,6.145077,5.933601,10.85663,21.82182,5.91697,16.19668,1.014011,3.645446,2.625047,1.077889,7.939501,7.52577
25,"1998",8.275478,5.401011,1.497879,3.314724,3.63913,13.07451,5.749074,7.026529,4.569751,1.559848,7.680546,5.69223,4.758299,6.942096,1.515327,3.064189,7.950234,8.395371,5.259129,5.240734,3.612255,6.416018,3.033309,NA,6.457352,8.301891,19.04792,7.345506,6.88079,4.357949,6.889638,7.502373,2.77527,8.799602,13.76843,5.141358,9.74961,10.54681,8.722489,1.462821,1.577828,8.244526,10.71958,6.207089,5.176626,8.981303,9.812562,15.0637,15.28225,12.70184,0.8621919,2.124443,8.387683,2.762246,0.2466251,12.23949,7.17098,8.053299,6.07015,3.1067,11.17491,4.362076,2.166237,7.507963,8.99045,1.17176,8.99045,1.794936,4.14551,1.819584,5.556698,8.99045,4.078209,3.525737,2.348316,9.579115,8.021983,4.105614,8.051744,22.18021,4.488418,10.28944,4.243202,17.81527,5.017696,6.310167,NA,9.675652,14.80111,5.045007,13.16776,2.974805,14.92916,11.33238,10.36037,11.48089,1.360322,2.989913,17.42201,10.36789,20.34637,4.09302,4.869782,13.4313,10.11166,5.901662,8.637973,6.837056,9.726093,10.85487,0.9346916,5.793344,2.77527,2.736092,9.867768,10.03621
26,"1998",0.4281918,6.870407,5.736784,4.820648,11.31957,9.879268,14.05301,11.62167,9.508444,9.16901,6.714385,12.81383,4.636699,3.83737,1.480419,2.74227175,12.75663,9.245493,6.323529,8.802615,9.628551,6.80139,8.230028,NA,1.170381,7.200205,20.1596,3.923609,8.311531,6.073424,7.444407,5.41445,3.247104,17.86317,15.12544,6.024081,18.09808,11.36771,9.83206,0.2852882,1.3398884044,12.16283,10.48481,6.213495,10.72934,10.87476,10.44018,16.89982,11.97404,13.54649,7.689101,4.355827,10.03183,4.031854,2.17482898208333,17.07742,9.594834,10.89509,13.93153,8.370648,11.53454,0,2.449106,8.914587,9.970411,8.015996,9.970411,1.563519,11.27516,2.798064,6.409761,9.970411,5.211722,4.051363,5.506739,15.16053,6.504152,7.049205,10.90116,26.80856,7.57604,2.988292,7.425395,19.88446,11.93339,12.7441,NA,0.707419,18.65733,4.559916,15.63352,8.441032,11.10473,11.44479,13.30071,19.80664,8.050385,5.519674,14.57523,10.25474,22.10181,1.963183,11.67874,18.24886,13.71123,8.39229,6.465022,17.11989,11.1558,12.85374,6.239787,14.09323,3.265264,0.6275921,9.271754,17.29018
27,"1998",6.68,3.96645,1.683506,18.05426,9.886086,11.18263,16.24013,11.27012,10.0964,11.31407,3.722269,4.147004,4.836527,3.263722,1.979978,4.129633,22.63916,7.144176,10.68339,4.127724,9.263563,8.938632,10.49954,NA,4.519511,12.72756,36.0899,2.264678,9.949179,6.216104,11.75943,3.098379,22.07206,8.391017,33.88649,3.528764,12.28408,11.64816,15.71765,1.493601,1.24174,8.696863,13.83997,8.066736,5.452214,13.05689,11.57658,29.45082,15.58989,15.08323,6.389264,3.877844,16.64309,2.824848,0.2035747,5.226278,15.74917,6.939258,10.97237,3.681368,7.584638,4.156232,3.022343,14.7542,20.8229,2.246451,20.8229,5.002108,5.555974,4.071978,2.460627,20.8229,5.178238,3.995932,6.0519,23.46505,12.31705,1.156528,22.13505,27.70074,10.93118,5.318467,15.72912,19.98833,16.27899,45.8546,NA,7.424942,22.38893,4.847775,11.60269,4.459225,17.9267,23.88774,12.61398,13.88385,5.704491,4.230288,20.61351,9.741129,23.73662,6.559976,6.976328,20.3129,22.13551,10.46987,7.894045,12.35375,13.22991,17.71247,2.765894,15.05015,23.67429,4.562247,20.24757,21.95853
28,"1998",9.948545,4.209703,4.447579,34.71739,13.45726,10.81225,9.971206,11.84577,13.05792,13.95769,12.24219,8.758724,10.3254,4.156538,1.777624,2.944828,7.284736,11.36611,11.39169,6.979997,10.0375,16.9411,14.29842,NA,5.261175,14.15226,20.73514,8.32141,15.97203,19.14369,10.49071,12.19882,14.10703,3.069056,24.12702,10.58591,10.62872,7.286092,19.90331,1.912058,15.1656,7.396573,13.23014,11.57806,7.125661,8.844666,11.89483,26.47836,20.7161,16.35741,10.62785,11.57163,14.20559,4.199497,1.386859,14.7095,7.783409,8.065198,24.54199,4.429749,7.957365,4.078369,2.638904,12.61407,24.46483,15.28136,24.46483,1.719881,15.56738,26.12155,12.61821,24.46483,7.637685,6.22821,11.87081,9.304612,8.975714,11.95492,25.26837,27.03678,12.10723,3.189989,9.890556,20.27848,16.58615,12.67021,NA,4.933946,13.03734,7.41368,14.49071,14.30943,12.70535,17.77149,8.145122,18.90154,7.953036,6.030237,21.52708,14.09886,20.7688,2.682796,9.022495,17.09331,13.94794,8.820177,6.710927,19.78671,11.26126,21.41508,3.5308372416,10.85548,13.91436,5.67533,28.41109,17.78808
29,"1998",11.19436,8.420467,2.745923,6.962512,21.02594,8.850349,17.44746,9.750577,14.03632,9.481327,18.45604,5.007974,16.29496,6.325723,6.610802,8.919278,18.26912,15.27749,16.85088,12.28883,9.529557,14.57528,26.11875,NA,7.621528,15.42637,18.88138,11.81959,15.07049,7.371094,7.087167,15.34591,16.32079,14.13108,19.43268,10.56386,19.73734,8.912725,12.20354,4.045719,3.5496,20.71751,11.4688,14.83067,10.44118,15.22292,12.09615,24.36418,22.91639,22.40026,13.57929,16.1373,16.94698,8.445484,0.7158003,8.494039,9.781599,7.707484,14.19047,8.368011,8.971571,6.006365,5.655879,15.37917,13.18995,13.90847,13.18995,7.828579,13.87339,6.22583,9.724751,13.18995,6.772904,4.923862,11.8856,19.76096,11.93793,14.64254,13.96999,28.06347,7.889351,7.673937,10.46109,21.28755,21.62884,21.22195,NA,7.950909,19.64607,6.384438,22.74069,17.12391,14.2437,13.39,18.52011,22.53538,15.53282,6.417509,26.35101,10.50199,28.26782,7.376328,10.68484,22.86362,14.85709,8.440937,5.813266,22.94129,13.56509,25.70217,4.604239,19.1355,15.40618,14.68128,14.20402,17.97107
30,"1998",13.49226,13.60859,8.207865,12.59648,27.93257,13.64851,36.77412,6.081528,5.086311,3.045069,7.357852,5.209468,9.65694,16.0171,8.72038,11.16895,29.65158,6.367239,10.40842,17.42442,12.54795,8.238607,16.13332,NA,18.28633,25.33191,46.26302,1.417485,6.298433,11.62821,17.33773,6.404766,23.62781,18.95943,40.28074,6.610021,44.84585,23.56952,23.26779,7.279106,6.969425,36.79817,22.46826,6.805522,17.87363,13.48933,18.97394,38.73121,19.80373,13.90366,8.64493,4.325214,33.49017,10.55764,8.222597,5.906669,30.62283,16.05501,11.73434,11.07787,13.99588,10.76523,8.840254,26.70248,29.06456,6.216625,29.06456,26.03832,26.92203,23.78779,5.892355,29.06456,8.869005,13.09706,2.078401,52.98756,18.3311,12.11622,30.47704,30.81682,23.54198,21.3968,10.54278,18.4006,27.39088,26.00344,NA,27.32424,31.999,13.31869,31.90556,9.01194,15.14944,35.06713,38.51778,21.97243,11.32869,8.391801,22.26464,12.49932,34.31243,26.75998,19.31,18.9087,37.98417,12.05794,14.69149,12.21991,28.07729,20.9833,7.400537,24.28696,23.71267,17.26906,37.15063,22.22391
31,"1998",12.12142,4.674141,2.678096,9.617186,27.47165,13.8152,36.82377,9.558603,20.91086,14.16801,32.99458,5.046329,29.76392,4.978415,0.4135845,3.104393,32.09229,22.29692,19.76059,18.35293,27.44702,21.51818,20.72423,NA,6.822033,57.21349,31.92927,12.49415,23.5978,5.667242,53.35049,29.00969,36.70274,13.99958,36.57903,19.58282,44.97208,15.62774,43.26692,5.070122,14.06603,47.74619,55.28064,27.92609,15.7985,11.89429,55.20148,48.55948,24.41486,31.3272,25.53221,24.83636,19.05038,3.379181,3.577257,5.240406,30.4972,16.55646,24.08929,7.260521,19.76321,3.326635,4.497262,21.56416,35.70788,21.66508,35.70788,13.7511,17.6006,6.005336,25.33162,35.70788,18.96042,8.873572,18.14031,51.74417,24.86878,36.88885,73.99245,28.31952,37.70499,10.38143,27.61736,16.56007,46.75521,36.21349,NA,8.204381,14.59495,33.85683,45.15578,23.44283,16.09616,70.54498,42.68795,21.11979,16.17852,14.44797,33.06117,9.492081,19.79604,7.182076,23.17332,16.80085,9.7846,9.319604,10.38798,25.32134,12.32018,21.50866,16.85841,9.565468,36.51871,2.094628,21.87303,39.75197
32,"1998",8.425706,9.376304,7.246323,43.95494,8.175708,14.30613,12.4372,7.937683,14.2966,11.42416,23.7696,1.389512,24.35576,14.76966,6.42948,6.20662,20.26344,7.858333,4.869761,10.50537,19.83022,11.88463,18.02888,NA,15.03291,28.59727,50.25373,31.0410382083333,10.36388,21.0407,28.89293,12.98008,57.64106,9.57583,45.7755,2.700525,13.0935,6.138213,45.74712,5.032831,5.67061,19.19671,35.19369,9.076116,9.445876,32.17936,27.38928,32.88704,23.60671,13.3255,8.306343,24.96418,45.1075,7.150314,5.177258,10.52204,10.68603,7.803926,18.41216,4.700201,5.160562,10.3717,5.930324,10.45798,45.93703,6.256128,45.93703,40.34649028,3.197726,28.2443,5.480071,45.93703,9.726664,4.635897,14.85053,22.78162,3.987318,13.80777,51.81314,24.49828,33.2393,21.41203,34.41166,25.37097,20.23848,20.88104,NA,17.52936,47.91107,16.02431,23.50123,6.243482,23.58298,38.77297,8.836326,10.65657,17.50677,2.927433,16.53038,9.736679,36.06967,0.2220657,8.978185,25.13006,39.5036,6.737545,12.55967,20.39124,39.51822,19.90433,3.313837,33.33135,57.78056,11.82492,42.6371,26.86877
33,"1998",87.44765,40.06648,43.42309,40.36665,61.33943,51.57811,32.94945,31.28038,52.16035,56.13802,54.51941,21.88801,53.64133,31.1353,81.96058,78.70109,70.68369,29.3128,54.3483,53.04683,46.23211,62.4382,40.79248,NA,49.36227,43.64148,88.28678,51.30344,48.00155,24.86079,46.9821,47.23354,77.94793,46.20481,73.58653,47.29419,39.10627,53.51411,55.65768,68.30296,48.15255,67.7737,44.9688,49.487,48.01016,52.67078,49.71814,57.95138,34.21109,39.93287,48.34265,53.10466,60.94709,63.60452,31.84281,11.20912,59.09533,54.6066,59.76183,46.73376,49.20642,58.48048,60.3269,52.35897,60.30676,51.32803,60.30676,28.04549,61.98906,31.30543,44.39148,60.30676,45.91293,42.88543,48.0303,63.54844,31.17913,55.94063,59.94708,44.39452,55.56372,41.20007,64.01228,22.28144,57.17786,53.28615,NA,57.44114,46.09751,38.29148,37.58402,54.84207,50.65646,67.26537,41.543,30.34619,46.00842,32.31634,50.39971,41.243,38.11581,47.35189,46.83947,26.1965,36.61569,53.99926,36.03308,41.06718,27.8654,37.64643,36.20746,44.06045,78.76283,71.87894,61.58509,59.31434
34,"1998",71.1171,24.58119,36.89822,49.12705,83.13802,73.38042,46.12778,58.00429,75.6535,64.77568,86.74552,34.15311,80.26812,32.84263,62.7261,70.61712,84.52685,50.26758,74.01023,65.95139,82.56748,75.14722,68.77738,NA,34.5257,64.09188,70.87967,73.16698,64.01424,37.68893,71.29671,83.19164,75.66464,58.03844,72.37157,78.78738,52.97013,59.56407,74.15315,59.81837,60.29417,76.75453,48.36729,81.33005,58.86356,49.85272,48.5075,59.97084,50.76826,61.45255,64.13037,83.20747,64.41695,46.16258,36.71477,15.95364,68.14203,80.24364,73.36088,56.15086,66.54756,37.76798,53.77043,81.91119,67.26545,78.88524,67.26545,39.79707,74.09118,42.11426,68.82528,67.26545,80.44717,39.57312,80.24278,74.94453,50.66921,81.09184,76.64906,39.87511,78.16509,42.97487,77.79989,34.15951,60.33322,76.26077,NA,42.23167,49.81427,60.92822,50.6486,72.51677,69.17346,74.00355,53.00427,54.1315,79.72402,64.2203,59.31824,50.77829,40.75716,42.0341,67.09232,42.69968,47.87657,59.94423,43.86389,54.09354,50.51426,58.45267,55.89914,35.64705,75.78657,84.31716,58.80797,64.06462
35,"1998",74.35942,28.79601,44.88618,56.39602,57.07204,74.06255,55.50352,36.6524,71.88099,74.03719,68.67301,41.20434,67.445,27.15954,55.99385,69.48464,71.36997,61.00013,67.26848,49.01874,75.34857,75.39852,66.11707,NA,35.79169,70.82477,79.57443,68.86124,71.71169,44.71986,79.77958,63.5038,81.43326,57.20345,66.897,69.95766,62.46298,54.18791,77.36885,62.93018,55.82948,76.56246,67.62338,65.32116,48.03021,64.05213,61.15146,70.00083,33.53093,51.83131,67.68168,74.42327,63.67432,44.40755,35.59007,16.02893,69.78252,59.7322,77.68755,45.03643,65.98949,43.31335,47.12025,62.54931,72.55419,71.51969,72.55419,45.60321,60.666,47.59563,64.04508,72.55419,73.56516,38.35149,73.40176,75.45486,55.31125,61.41397,74.25216,61.66633,77.52248,39.35262,75.29166,64.70694,66.11569,65.83069,NA,39.77224,76.2364,63.35415,61.29307,72.46556,68.15578,76.6469,63.22903,45.84623,79.73454,54.99934,49.35061,44.92727,66.30478,41.5747,43.85862,59.95658,64.55949,71.03012,41.30366,56.80492,56.72152,57.72511,51.13397,75.90676,81.69473,70.36139,70.40374,77.37354
36,"1998",78.21836,32.22118,25.29885,59.92595,83.73493,82.06975,67.74316,68.90895,83.06135,86.23254,67.54864,48.81995,74.70908,40.04062,70.48029,73.99716,90.04177,67.90061,71.02729,67.65987,88.9805,76.62939,77.7348,NA,55.82936,78.53801,79.43288,76.07023,77.94701,44.74553,88.09612,73.82684,59.38697,66.00804,66.37714,69.79459,77.65506,68.79446,87.48769,65.62621,71.62523,86.08701,87.7841,74.13276,58.55974,59.68061,74.48647,64.04359,53.2909,61.35846,72.15662,82.70617,63.99334,52.62611,45.92277,15.27049,77.6653,86.26924,79.68815,60.97597,80.79928,53.06221,45.92265,85.90273,76.09663,73.00093,76.09663,57.474,82.31512,53.59319,74.9889,76.09663,83.83482,43.59363,76.19117,86.41851,65.03286,70.92947,79.12446,76.16619,83.79099,51.30109,85.76713,80.51076,80.04633,86.00613,NA,55.01934,63.80008,82.28591,66.90794,76.83978,73.15446,70.06672,78.75326,62.68112,81.23778,82.75591,60.91969,65.43081,70.53283,52.04072,66.65263,76.56917,76.40079,84.55666,54.73447,68.66227,43.2528,79.8597,79.21027,80.05187,58.85746,71.64468,72.1148,82.73334
1,"1999",86.32104,48.62695,61.09179,77.40999,58.05706,77.75703,60.86728,67.22655,77.57475,81.23521,68.40505,53.04494,71.67873,60.56337,73.30306,82.83591,75.61019,59.97324,75.27869,74.68486,84.66651,76.37265,74.00668,NA,57.49489,78.26382,83.94195,77.98345,71.59001,61.22458,80.68742,71.02404,83.12148,75.75831,80.91472,75.82005,68.91399,85.03468,84.51749,76.24886,87.7478,77.87716,77.24002,66.26631,65.7485,73.22095,75.34673,76.58143,81.21088,75.07269,70.13965,77.86072,81.21175,64.77688,65.94461,19.73818,76.5292,78.13412,77.48855,79.70104,81.66979,61.26876,64.23523,61.03881,81.59053,75.16208,81.59053,82.17007,63.45892,77.74972,76.67309,81.59053,80.57179,62.04623,78.061,77.13398,74.27409,63.74819,83.30187,71.0436,81.19959,75.36018,71.54816,70.97926,56.88306,66.69769,NA,56.5738,58.68423,76.04202,56.04078,72.28059,73.13568,80.78207,70.13561,80.90962,86.46614,91.03017,68.47977,47.69691,62.23482,77.50437,81.69161,69.28852,53.97857,82.15206,72.75462,62.10181,47.76379,65.92068,91.1368,67.80071,82.68122,87.9966,81.40143,70.54774
2,"1999",84.03768,51.07644,61.97044,75.83318,74.94981,88.67901,62.30937,75.7348,81.71365,93.16415,78.11881,56.10762,80.42283,56.26066,73.04406,82.01765,90.00202,80.06302,85.04762,77.75182,88.2992,87.7863,75.45026,NA,61.97852,84.84602,71.90693,87.48048,86.94504,69.10465,90.18337,81.53774,89.80259,76.37621,82.89523,84.20559,77.94113,83.79009,85.63807,76.07906,83.86298,86.21117,80.9822,83.5127,68.57976,63.76628,65.69238,80.24336,75.34116,79.45302,85.9869,83.18198,68.12335,69.25415,80.84206,19.9256,85.64689,89.94579,91.7323,82.45802,88.66727,66.95819,75.94001,80.46053,80.6904,85.242,80.6904,74.54175,78.34378,72.05186,85.05855,80.6904,88.9971,67.05036,86.90542,87.90846,77.55038,77.43488,87.51533,80.09134,88.15942,74.82677,83.43755,85.67626,71.89277,80.79752,NA,68.07446,73.72583,85.96178,64.37886,85.2682,83.74256,82.08344,80.48801,75.33076,86.43158,86.98417,76.50728,56.5003,80.61559,78.79614,83.80182,75.63974,72.6159,94.71549,74.46308,75.81254,69.47524,70.28628,86.42165,75.31852,89.27563,93.556,75.8728,67.26731
3,"1999",84.25561,66.78619,79.64695,86.20876,78.48949,85.2533,67.65905,87.53362,61.39849,88.41428,87.25484,79.98769,83.34277,68.21397,87.40387,90.7924,90.83293,59.88326,82.90755,84.02413,86.80148,84.52037,72.71034,NA,78.45405,83.65276,83.8581,80.52441,77.43781,80.59806,87.37003,86.45164,82.98248,82.02688,86.8568,82.6896,79.81542,85.96108,86.28306,90.0612,88.07661,86.86253,82.27463,84.44896,76.46942,86.53017,81.38189,84.06135,70.77386,81.00332,85.98329,84.44304,88.90966,78.56197,88.36095,57.90017,85.09808,95.07743,86.69263,80.88799,93.65599,80.22688,84.48676,83.60824,83.7494,85.43843,83.7494,82.62287,82.39948,81.0813,88.46243,83.7494,85.19279,72.48519,89.13797,86.30035,76.39657,89.18526,87.49541,73.74483,86.9463,79.03253,79.29845,78.54309,75.79397,80.4613,NA,77.3269,72.00069,84.62105,65.92746,82.67858,80.04864,85.56743,79.93493,78.61131,85.71943,87.42731,78.26894,76.02644,67.03106,85.42014,88.23647,74.13689,74.38645,88.06154,79.2163,53.51413,75.72853,78.42439,85.15579,74.71513,83.89657,88.09727,80.28113,80.83963
