"dekad","year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116"
31,"2017",24.79092,23.97211,26.33676,30.92248,15.50068,19.15322,37.77363,29.37586,11.6836,14.10544,12.61004,26.28977,14.52082,29.59101,19.35476,25.18413,36.99354,7.551744,12.02596,18.65992,8.188031,10.72886,8.374536,54.08616,31.16661,14.77761,17.49358,16.43297,10.45107,43.67746,13.31539,16.3996,23.04106,22.74089,29.32535,13.62725,41.82319,38.78548,25.01306,23.61666,19.95373,38.27343,16.11821,16.1196,18.81618,43.85619,16.6494,21.8363,11.53746,8.857312,19.35894,22.50236,27.79535,22.21559,25.26237,18.69668,41.7211,36.245,10.39476,18.53666,39.59498,34.73025,19.76872,20.02671,20.51171,15.89738,14.5964,43.22057,18.3092,30.668,12.33294,46.17626,11.82567,25.16423,21.82697,42.88163,42.00111,15.98187,22.34124,24.58026,17.92626,30.58655,18.91205,16.81286,31.16968,28.28322,33.88348,26.95764,45.6772,13.57641,41.28109,19.66011,25.23206,17.25296,38.87335,16.74064,6.634439,22.29717,9.902896,18.75297,37.92067,33.07302,14.80244,19.83396,32.69693,16.1919,28.39817,9.405985,45.52172,6.330482,18.12138,29.65407,21.57478,28.32898,28.25941,11.61348
32,"2017",50.17794,23.76583,31.23571,27.14599,41.34826,32.16509,32.47533,43.85265,39.39267,30.53058,48.43861,42.62682,52.19137,15.69767,47.29902,51.2367,40.77959,33.91384,37.65273,49.8667,41.73618,35.41652,30.56516,40.76044,18.68016,33.07105,35.35653,43.06513,39.04712,13.40997,38.53821,55.05533,61.30296,43.85591,39.63323,44.24778,26.59421,34.45296,49.77768,47.34147,55.91247,37.97105,33.88945,49.23507,44.95233,14.86491,37.1541,30.15322,30.21641,35.71787,52.35543,59.3809,33.68296,42.21899,35.86811,48.87948,34.59019,42.39549,27.47293,51.46615,37.15788,24.19352,48.08408,39.24532,49.11175,57.56281,38.42161,28.11103,42.60017,20.52496,45.60773,10.95566,34.3184,35.13345,49.0938,33.87405,32.1355,47.26604,47.20609,20.64497,33.9044,20.69452,51.70456,25.9139,42.40103,38.91958,53.97611,15.28709,6.630059,35.57627,31.33032,49.61465,39.44844,34.1717,27.338,39.71821,39.2926,41.1343,37.34761,45.96077,14.01751,23.1808,48.20837,19.37828,9.657593,31.45564,31.78264,40.9917,10.10423,29.38103,50.36525,14.66952,50.98285,58.99054,24.31883,35.79261
33,"2017",49.83689,46.00942,49.08649,77.70969,94.81641,57.38459,53.58581,108.2728,35.75796,55.33563,86.68019,105.5391,85.94685,48.50328,66.34513,57.43211,79.69859,29.40648,57.34559,78.87668,43.27535,50.89893,34.64785,123.9865,50.34357,48.62691,68.95815,64.9454,46.14272,48.56201,34.01772,92.37526,79.59028,90.14966,59.04198,73.15311,51.06482,78.21236,68.61895,54.48028,50.08145,79.66805,25.49272,112.8414,82.34809,47.98393,21.19382,40.99126,38.17396,48.1456,117.8703,96.69954,62.66248,68.39797,59.07931,103.6451,74.66246,93.36842,48.29107,59.37648,98.22977,54.5661,61.44643,89.9771,74.07493,102.7399,42.94852,71.36455,112.6158,60.18632,70.69059,33.3966,45.08369,74.01008,91.63524,65.76784,69.52392,103.3971,67.45789,36.73232,54.49932,61.48878,91.99742,30.20818,67.43105,60.13531,87.23203,48.07327,35.90578,50.29782,66.66173,115.6251,67.72982,52.97352,57.20605,46.22696,41.9739,45.02476,42.94101,105.1653,31.36311,63.07918,73.18698,29.20155,48.78518,51.68993,74.40278,32.34022,48.69904,22.95404,46.43967,40.88158,85.77306,57.94229,70.15849,21.84676
34,"2017",36.63161,43.74519,45.52476,100.9491,94.12801,55.35372,69.81324,102.0519,40.968,45.99209,96.44615,76.86949,102.4941,51.13742,53.53096,47.16066,98.18031,32.33736,47.82135,59.62743,36.08547,36.63567,32.36482,112.1657,32.57483,52.39418,103.056,66.46783,35.80089,74.18959,38.82175,99.28103,114.8999,62.70548,78.02696,81.37792,56.44746,63.5843,95.2973,40.02099,37.51461,80.63043,38.92893,90.85333,56.85531,64.47478,35.62848,65.65401,24.51409,53.37541,102.2108,114.6678,91.9081,45.47176,32.94401,75.84665,65.17409,75.47919,38.15014,45.58141,75.74438,39.951,43.87325,94.09261,112.2931,108.1858,51.48754,58.33737,65.81113,80.96666,74.26168,59.42895,52.38271,53.57655,94.91142,70.29389,63.00744,81.27267,102.9677,47.51366,57.94251,51.96582,109.4714,41.14346,106.5848,103.2061,127.5771,37.30906,50.85838,61.75919,71.63186,99.86097,74.46941,68.44307,55.46952,49.23516,33.72403,47.12406,28.05798,74.67696,50.01042,54.61308,61.73526,44.37931,47.01702,49.51411,62.14378,43.82971,62.38411,32.8414,42.66433,51.92344,104.645,42.46071,106.8084,38.4664
35,"2017",58.53721,69.95257,67.3373,91.33678,87.91143,63.17748,100.0092,122.2852,54.97606,60.51984,62.05693,100.1059,69.91862,82.81248,91.82359,84.1709,108.8842,58.9291,55.00764,77.28773,45.97985,56.16303,61.43384,114.5437,72.96644,54.38676,78.43176,65.31304,57.16569,69.47243,36.26942,62.79116,110.8312,97.88619,64.68887,72.66367,91.52786,110.4122,77.45729,68.29509,46.70747,86.68542,34.49533,75.76856,88.29761,80.12032,29.78492,51.69124,61.63525,58.5027,86.60948,76.40379,73.57839,69.35207,66.62375,90.72141,107.3919,126.4009,58.57527,60.19471,107.2738,78.83511,59.94213,104.197,84.47852,82.94266,53.78279,107.7337,98.34324,68.20684,59.10711,68.33225,53.49764,84.51893,75.85953,97.27047,105.6712,67.15582,76.49912,47.53156,59.71318,83.3677,107.2342,37.06977,71.87846,82.21471,105.239,63.91918,71.69067,57.95778,81.53297,80.32603,69.3591,51.32072,91.30232,75.25906,55.46819,62.89857,57.96381,103.4622,61.86442,84.82493,72.7398,44.43738,63.56908,65.62169,91.07981,53.6895,60.97865,56.7016,47.52908,65.72836,128.3458,91.64857,73.15582,34.46513
36,"2017",55.91,73.38905,62.85249,86.60436,94.34276,67.68211,57.85444,103.8361,56.80392,62.78439,80.73906,78.8846,72.44279,88.97235,85.20518,67.44947,97.45448,59.27659,73.87049,70.07291,70.31551,72.20073,61.27484,132.3956,74.01487,69.14225,63.59685,72.71016,65.19875,107.485,64.86945,73.89217,93.40946,96.8881,85.213,70.66475,68.23707,87.24599,87.09081,61.64447,46.91575,78.38352,58.14405,65.07831,71.95731,100.5897,55.51719,86.26269,66.56684,68.02946,77.307,91.49859,86.33696,67.71262,73.33832,88.34705,88.01408,94.34232,64.89632,42.25213,79.56475,82.87741,50.44307,91.93963,73.7513,67.61229,52.3332,104.3949,87.80219,87.29101,68.90804,94.36474,59.79295,75.89662,84.6789,92.14655,97.16003,74.22187,70.09454,66.85498,70.09051,84.57129,95.95688,54.40192,74.45904,76.95382,101.2654,63.44186,70.90789,61.76945,60.16018,71.40907,77.09287,77.87798,76.99447,56.46517,71.10222,51.56218,68.95514,78.43989,71.71838,89.19441,63.95113,55.64186,86.46981,64.72223,107.8328,62.87956,108.7649,73.97498,49.81377,66.89152,109.6731,59.26351,74.58646,62.20352
1,"2018",19.67033,30.13769,32.37885,41.05505,24.67077,12.13096,40.19921,39.15003,10.99254,10.99409,48.13757,33.14341,43.31933,36.73869,18.61191,25.08875,43.95421,13.59656,13.62169,27.37022,23.07634,10.75663,14.90516,78.7168,45.75954,26.54913,38.30957,10.19649,12.08071,37.99527,21.45406,40.23336,56.9146,25.80606,34.05001,14.44007,48.35585,51.17881,22.15211,20.85526,19.96994,51.10169,23.16334,31.94958,28.96642,33.43008,14.98538,30.9367,15.55415,19.76577,21.70482,27.62117,40.20908,26.94679,33.57,32.13452,47.82268,39.70262,10.27352,17.7423,47.02667,45.49709,20.84029,36.58601,43.96836,26.77533,10.85318,64.63091,24.79198,41.67838,19.35547,35.60625,14.13442,28.40518,22.47044,46.35333,84.37241,42.84447,27.14151,33.35534,14.26787,44.11782,35.75172,16.32453,57.24343,54.73895,69.72514,47.6666,32.96343,19.70449,57.81682,29.24476,14.74144,26.5335,64.80023,19.95666,18.14625,23.85649,13.9981,32.49559,27.59912,55.06872,21.12635,16.83768,17.95004,13.13419,37.05736,16.97546,36.13102,27.33866,20.25056,15.58148,42.29523,20.74604,43.36638,20.82146
2,"2018",24.17984,68.23735,64.64429,56.97533,85.20221,11.51579,63.67944,89.99783,13.8495,10.63721,66.45827,86.23383,61.99726,93.10132,56.2481,40.52578,72.60736,12.59519,9.244263,48.26428,8.965338,9.790763,16.85335,82.0406,87.25804,14.92753,40.81129,11.23756,12.30667,47.87019,8.576183,56.30396,75.10735,70.967,37.53395,17.36449,76.70366,110.1143,37.38277,41.93568,21.76612,76.93282,14.17221,48.91426,54.79316,42.90675,10.40963,35.5489,11.14892,15.81596,40.61414,43.21054,41.16314,56.37178,66.98502,89.05315,93.2375,79.64037,9.24627,31.40027,90.55107,82.91351,41.99307,89.32394,48.47475,31.77011,14.58946,94.90412,66.45315,48.94849,23.08999,41.14536,15.71737,59.13374,29.83089,84.59645,96.09229,58.29576,39.87561,26.81015,20.59326,98.20238,66.48114,19.24801,68.58981,78.01081,73.52621,87.85876,40.54382,7.480556,69.37607,42.79497,21.78541,35.94315,85.62643,22.09745,16.23237,22.84142,11.75332,70.27325,37.13209,100.1433,36.46389,23.15235,29.67874,10.39621,91.93676,13.38326,43.15599,5.463625,18.28243,25.79855,82.94569,38.62642,50.01849,3.829753
3,"2018",35.30095,53.7435,43.04823,82.71674,86.15237,40.21185,60.00314,92.59533,48.82294,36.82675,81.05681,72.77824,85.25757,84.18947,40.778,41.76047,93.65388,35.68557,31.79244,58.21771,50.84082,38.30327,46.93847,119.9451,69.78405,44.48656,95.50939,33.48056,37.26856,83.63617,62.34335,91.88054,90.19924,68.3984,87.25308,45.09781,61.80512,78.23603,61.14314,43.05428,37.18881,86.4235,76.99222,81.94318,60.61994,72.50326,90.6152,56.45005,22.20558,36.92013,66.48915,90.49783,100.3162,43.90767,39.82492,84.03999,86.06692,88.583,41.4205,42.62745,81.13593,66.59677,44.11737,86.12315,104.3234,56.88678,49.5022,91.30283,80.29604,76.37041,45.25898,75.10143,41.00612,55.76476,64.437,77.95035,76.50229,77.13791,92.21466,73.34905,55.61525,72.76227,84.68376,96.63182,77.22796,83.26105,107.6392,62.53041,83.61871,44.6199,60.58283,60.65872,51.10578,62.01605,65.44631,37.87186,43.0552,39.93492,27.99314,86.11252,83.76884,73.91187,46.5644,88.32822,78.65786,39.58295,87.11831,44.30585,81.04637,61.84698,38.64403,76.86674,90.3129,39.98459,73.36603,64.95827
4,"2018",108.9263,78.6696,91.11887,119.7754,124.5683,118.361,54.02788,113.3043,138.7091,114.7823,115.2522,92.09711,126.3756,76.88779,102.3597,108.2131,91.69234,120.3454,122.5211,111.1397,118.0327,120.8967,136.0367,116.0346,64.90314,133.5525,125.6881,130.4489,127.0368,144.5918,128.7063,133.2333,120.6309,89.56236,142.0153,138.3678,57.95216,76.08311,121.8984,100.0272,107.8667,75.48779,123.7528,133.5644,99.61832,160.7873,110.1375,162.1167,109.0019,127.1729,134.3788,134.5074,140.0399,101.7178,104.3746,102.0236,73.65872,93.13951,128.528,104.0938,84.82696,60.75703,95.13367,118.9018,127.2175,152.0553,129.0587,56.58488,123.4674,144.5424,139.3555,158.7559,125.4604,95.4136,130.8142,68.71844,60.05098,134.3667,137.0385,164.0064,122.9015,58.60797,125.6032,132.4039,65.28813,87.06419,116.3945,48.81739,134.2287,133.4615,58.33012,130.953,119.0974,123.8727,57.13235,118.9417,131.4344,119.5892,119.548,121.008,141.3935,55.54081,112.3699,128.6318,118.6481,114.4737,94.30098,124.0903,139.6034,105.5384,104.3766,130.4294,121.6649,115.0897,128.2147,113.1927
5,"2018",81.29948,27.55964,26.90784,55.70798,60.50114,90.9569,32.71682,60.72087,81.63627,84.37886,78.73415,49.44542,76.18771,23.28686,42.9705,62.9012,70.87383,69.8476,73.30614,53.8868,60.81314,71.26703,60.99524,84.05264,22.23584,83.78796,64.39892,72.86167,73.04909,51.17028,77.92348,76.34902,88.7418,47.94881,71.16007,99.30626,33.28011,24.9031,88.64533,58.15928,75.5037,56.78667,81.18134,80.67229,49.13762,45.55782,95.97717,74.1071,85.72272,86.95493,94.26328,84.56684,58.12478,33.60997,25.21754,54.58316,32.37597,60.46222,78.82771,55.87097,43.0808,15.70484,48.64261,52.79087,62.76539,107.518,75.98991,9.924372,49.37051,51.78667,85.80354,45.24242,66.88548,39.59172,90.031,39.42115,18.99744,79.98503,85.49072,54.96257,92.29968,20.26085,83.72383,55.60641,80.14409,77.24307,70.78646,25.10046,36.19437,83.97903,51.92761,82.63781,85.11431,76.52888,26.04663,69.23019,51.96338,67.75272,82.35919,46.691,39.34228,16.69461,62.11389,37.20083,37.18291,86.21399,30.12492,70.42197,55.55262,66.86651,75.26896,33.76927,83.9709,72.89186,59.47203,94.93636
6,"2018",101.0758,78.94032,87.2224,67.85361,125.9184,82.50518,95.72215,130.9176,58.30431,54.47757,114.4726,118.4316,115.0101,83.63515,93.69839,100.0895,103.9462,44.0452,73.83994,88.68246,81.43202,51.28555,73.58054,71.7239,71.95654,83.76225,52.20904,88.44737,48.5913,96.30736,75.28889,105.6095,104.5623,94.32121,66.65968,88.92698,101.5518,100.6931,116.4188,95.38095,89.29919,102.368,86.04144,112.6069,86.60381,82.74099,123.4146,79.14387,48.06563,79.76144,116.8152,114.3334,57.58917,83.6384,91.96789,112.1541,106.1722,115.2754,51.37794,79.8707,108.6827,85.11404,85.14397,118.5616,62.26723,111.4122,68.52032,95.21116,108.4097,65.18313,92.66731,79.2685,80.65821,83.75193,122.0263,116.2729,104.1628,105.153,77.31516,80.80627,87.23448,76.40128,117.5087,91.93324,79.07766,92.2282,75.26994,65.40111,80.42079,96.50057,96.11491,119.7541,120.2278,79.62179,106.3061,71.58734,87.3106,78.98324,53.63404,117.1313,83.14294,80.31871,84.36878,104.719,84.93033,68.09354,105.1843,43.95174,104.8843,71.29778,81.10223,113.7497,108.0185,99.89222,62.62574,76.97379
7,"2018",82.62499,65.042,89.41714,41.45837,111.0629,62.18198,56.88694,105.0889,44.90827,51.704,103.0056,85.25401,99.95121,59.00202,79.66624,88.34682,73.8419,31.02337,57.18925,79.19912,81.8541,55.32604,46.6992,42.29,62.37773,75.94364,52.14209,65.01694,48.41993,77.807,73.80023,100.4567,67.86105,76.98809,84.56231,66.72946,61.7226,64.25449,74.49784,81.90648,67.17753,73.16712,70.43744,87.71101,84.61616,83.83676,82.48798,90.64836,51.85411,55.62544,86.068,96.99038,71.08967,76.45071,94.77544,112.2167,65.18188,79.39661,53.21296,61.66172,76.84663,78.61572,68.8593,82.35255,61.94129,78.65945,51.0574,71.15974,102.888,50.21179,65.03742,90.6488,61.9038,78.87518,77.04774,60.30788,67.86081,97.18307,79.03889,83.58004,78.57351,50.5985,85.75689,64.86886,82.30303,58.59005,53.02845,53.17356,79.4789,65.87125,87.11635,84.65594,70.37402,83.22225,64.12935,49.72915,73.67092,51.95092,50.24951,103.0136,88.38808,56.71087,62.16513,82.14516,115.2065,51.1926,80.40766,36.16054,114.477,88.163,49.74141,104.2014,77.18914,87.4383,46.78789,69.17728
8,"2018",38.39458,38.9741,34.85184,75.89774,58.97739,23.98364,54.17931,83.36296,19.5378,16.89869,77.59612,56.49531,73.97852,54.83759,32.13326,41.49832,64.63708,17.86122,14.53405,53.92707,16.74989,18.28888,14.18185,89.49228,47.63106,34.50503,65.14388,23.33258,16.26811,82.43913,16.23044,63.95811,62.74653,50.88954,50.66918,28.49117,56.67536,69.56357,64.80547,38.4514,32.33398,65.90868,21.87183,65.50764,56.96791,57.49269,17.38752,46.66373,5.766822,20.59342,54.3503,71.14323,52.75709,32.37744,25.16506,66.23924,72.57301,71.82425,15.79697,33.61686,68.32947,69.41914,39.139,61.2749,83.27605,39.52301,15.337,73.81758,60.11949,67.925,30.37295,79.64321,14.04573,45.25259,60.41816,72.5678,79.60432,67.51153,68.41276,39.19007,45.33606,55.22004,68.06826,30.76657,59.58001,55.77492,87.44662,43.28505,66.70123,21.4153,75.15503,52.7271,48.64609,48.8793,66.0827,24.76615,10.96382,23.87979,11.48357,70.59322,72.7103,57.46742,40.67297,42.50899,65.09019,18.61364,53.19976,15.63665,88.88748,9.836471,21.95727,68.23164,66.76802,43.27544,69.16714,10.23255
9,"2018",52.54394,30.48537,28.46449,53.89587,61.49857,28.99843,57.08188,81.4927,35.85896,37.10742,39.55643,62.46265,41.62177,39.95984,41.61075,49.83621,68.63954,24.36647,32.7584,40.85159,28.9134,35.41137,26.41115,55.11879,35.71865,25.4964,49.65905,39.89715,32.79045,63.60155,24.20779,45.89175,62.0201,54.97942,42.22837,40.00393,46.951,59.91811,36.79287,47.92723,43.91027,67.3019,32.86382,47.99889,42.05881,57.6055,44.04353,34.72446,21.98466,25.67842,51.7873,44.50757,56.0813,31.2804,26.47665,55.68991,68.11828,77.83627,34.11954,38.31372,68.74789,38.81222,42.73011,61.68866,62.40038,54.17868,30.84336,38.01786,42.73266,56.60332,33.80315,58.9475,33.63274,32.75469,42.7899,67.3045,55.19236,37.86253,46.53517,46.66241,27.98298,46.90968,38.48236,44.81609,59.6441,57.2565,65.43827,41.89915,50.38961,20.14861,63.0654,44.87291,32.77148,30.67248,41.0342,36.72893,35.88973,40.1484,32.17635,56.53305,61.11461,45.08971,34.41814,58.79911,75.3411,33.3699,50.26974,27.31814,80.06793,30.07817,34.57205,67.90012,52.32766,52.47371,51.07574,40.28643
10,"2018",54.69421,27.41189,36.67368,83.17789,45.15159,20.79135,112.9704,92.9734,33.18767,28.12343,39.68563,69.44531,40.61389,58.95326,21.73797,54.33288,81.58209,25.50607,15.85243,44.39885,23.97164,19.33398,27.51104,80.37401,62.92883,29.15267,50.55728,29.70432,19.39553,79.50305,22.09471,29.79762,49.7694,68.87781,50.72729,33.1241,83.96306,103.9872,40.88927,36.22521,26.45616,106.927,22.71178,32.33794,50.52834,73.21848,31.30455,41.65249,5.951871,27.64246,36.26258,46.75266,60.86055,26.76571,33.40094,99.62984,152.9734,85.58094,24.71547,26.86173,116.8945,62.54215,38.86559,46.92354,62.69873,42.42953,23.48401,103.4157,49.86192,58.76506,32.61459,79.355,23.99872,28.25423,39.09002,117.6417,122.3592,23.61012,42.48519,36.95931,27.85108,76.87173,48.85291,31.16142,85.52121,63.54283,64.89027,49.85359,70.26625,15.41685,78.60461,43.38964,28.87677,44.02774,96.04035,29.45396,24.56438,21.15741,13.06498,72.77486,81.82997,82.55695,39.76734,97.44999,70.81277,23.07477,60.01746,28.43642,100.1571,31.98875,12.69502,67.64865,55.85557,83.85596,61.43332,31.02175
11,"2018",26.98334,21.87705,20.70498,39.69295,30.61541,7.702137,85.65037,44.35101,1.08531,7.967182,53.4759,24.25128,60.76951,6.825739,17.93231,40.09077,33.20471,1.847167,2.072667,24.15528,6.003522,3.833011,3.427397,69.79581,13.65773,0.5998479,35.62333,0.4086769,0,29.88113,3.173282,34.60501,31.49654,16.39883,14.71182,7.839642,83.30386,25.97576,36.59034,29.44607,24.00758,56.43724,1.038199,29.59739,16.92588,26.34142,0,0.9389846,0,1.359119,37.09641,51.66538,30.07714,13.17399,9.008986,16.64707,33.19087,36.70056,3.471648,25.72481,29.33433,23.29257,35.06764,39.40071,42.61854,30.09653,5.812883,57.17892,21.05771,27.78297,9.126999,15.67758,11.14773,14.64678,25.25181,69.1066,81.67213,28.97688,33.62347,0.001360932,4.305309,24.49175,47.05853,0.372611,57.08054,37.23732,40.5994,27.24295,4.621398,3.865152,83.41213,27.05159,17.65891,0.3394594,102.1494,16.65474,1.364226,19.00919,0.06673051,22.42643,1.120527,44.09787,22.02022,0,7.007745,6.71711,12.55405,7.25437,27.51021,0.0366956,24.07233,0.05574275,35.5252,35.85332,28.48186,0.02863026
12,"2018",0,0.3889183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.413448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.190048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.516978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"2018",5.70666,0.1131619,0.00757933,0,4.60014,7.356434,6.513973,0.03527041,13.8271,11.06806,2.291585,0,0.338551,0,0.3681872,5.176243,0.6913652,11.75749,1.802818,0.08370204,6.663935,6.30637,8.917054,24.00795,0,2.582458,0,0.6623079,9.306885,0.7222972,1.758,0.2022948,21.40111,0.00097157306,0.01326925,5.572076,8.394856,0.006023197,2.737617,2.922077,5.61409,10.45291,0.01023731,0.03238206,0.05869417,0.4388003,0,0.01788843,0.8092571,0.0660593,0,2.995041,0.08353782,0.2094521,0,0,1.205095,0.2141301,8.865841,1.007701,0,0.4053624,0.3648219,0.9574301,0,2.986585,14.92385,0.00036971644,0.449261,0,0.05181338,0.1445778,16.99919,0.03622807,9.96413,9.881146,0.474842,3.445872,0.3924617,0.02036763,4.417132,0,6.199084,0.07069103,1.066299,0,12.30672,0.08955885,0,4.099832,3.353313,0,2.480681,0,4.394537,1.848239,14.6798,2.368358,1.986681,0,0,0.00050587748,0.002310785,0.0352459,0.00544497,14.20192,0.00080740621,12.12324,1.82806,0,0.7403727,0.0593416,2.919348,3.580976,0,0.006854439
14,"2018",0,0.0159444,0,0.5644945,0,0,2.174479,0,0.08976795,0.01159447,0,0,0,0,0,0,0.01299985,0.006182351,0,0,0.01885758,0.451546,0.02506057,0.01520733,0,0.1621439,0.04417131,0,0.2104197,0,0,0,0,0,0.2620182,0,3.530327,0,0,0,0.008451986,0,0,0,0,0,0,0.1544889,0,0,0,0,0.1397758,0,0,0,0,0,0.08496819,0,0,0.04037932,0,0,0,0,0.006922411,0.3625212,0,0.02501208,0,0,0.08330156,0,0,0,1.344898,0,0.01070917,0,0.06375881,0,0,0,0,0.09538741,0.09027852,0,0,0.0631303,0,0,0,0.3915773,3.06757,0.005962311,0.0255736,0.01701435,0.02105505,0,0,0,0,0,0,0,0,0.01631892,0,0.01378921,0,0,0,0,0.2453575,0
15,"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02897192,0,0,0,0.2741555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001224707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001589449,0,0,0,0,0,0,0,0.00059324433,0,0,0,0.01232321
21,"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"2018",0,0,0,0,0,0,1.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270411,0,0,0,0,0,0,0,0,0,0,0,0,0.3568909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06623847,0,0,0,0.001394819,0,0,0,0.02016344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
