"dekad","year","1","2","3","4","5","6","7","8","9","10"
2,"1994",105.6033,126.2756,91.90997,68.61662,86.08274,78.84573,98.53374,63.5697,64.59578,74.39327
3,"1994",68.6254,61.09575,87.01651,54.73264,62.56068,68.13741,56.02574,64.313,89.02556,82.03972
4,"1994",108.4463,150.3925,84.98426,95.01208,89.98324,102.4882,111.4542,85.49646,77.04987,81.76862
5,"1994",59.6573,99.45692,45.15548,98.5981,24.03291,103.9863,78.66709,101.2305,28.47236,48.68967
6,"1994",22.40098,30.58848,21.53402,37.33985,6.131958,39.31892,44.57929,40.71249,13.78379,26.3676
7,"1994",5.09098,13.04501,8.480956,73.09212,4.177135,48.03122,11.51143,114.3681,4.940952,5.14181
8,"1994",9.385323,22.35115,11.59312,71.86923,6.267103,40.79982,19.17447,92.82066,10.87675,16.60756
9,"1994",7.035264,9.507237,18.70261,60.13973,4.418883,47.56535,8.265547,83.10157,4.29012,4.762564
10,"1994",2.868141,3.795346,6.242135,26.61423,2.815913,15.26585,5.469732,40.97339,3.033608,4.501297
11,"1994",3.247343,5.200772,6.046892,22.46709,2.828218,8.038294,8.191249,27.97785,2.192354,4.751911
12,"1994",6.653474,18.77281,4.995555,15.25892,8.063086,8.127119,19.30656,17.58071,5.534851,8.965829
13,"1994",1.528676,1.693806,1.37982,3.286685,1.478792,2.058075,2.080687,3.144347,1.154719,2.147413
14,"1994",0.5852986,0.3235836,0.8030137,0.8898071,0.5017557,1.274541,0.2738411,1.199273,0.4730311,0.4690385
15,"1994",0.3548782,0.07852568,0.6384473,0.363937,0.2830997,1.093386,0.07898695,0.8495836,0.336157,0.2099246
16,"1994",0.2773038,0.2590759,0.4592089,0.4313208,0.2886156,0.513351,0.2867177,0.6519322,0.3385058,0.2612205
17,"1994",0.07823926,0.02960352,0.2402299,0.04026433,0.1438286,0.1783754,0.07851277,0.1788522,0.2558621,0.07539599
18,"1994",0.048979,0.008906043,0.1794226,0.009926831,0.0991522,0.1142844,0.03602852,0.08494914,0.1923386,0.0546597
19,"1994",0.06441925,0.009106287,0.1869848,0.02272796,0.05977445,0.1368659,0.0123926,0.07416742,0.04776314,0.02135233
20,"1994",0.05265391,0.00015927714,0.1503908,0.00520674,0.0336365,0.09262618,0.001325878,0.01500006,0.00085995818,0.004814825
21,"1994",0.06793151,0.01193617,0.1516176,0.03035747,0.04780088,0.09808601,0.03080039,0.02882151,0.001899264,0.01372631
22,"1994",0.08791059,0.05520539,0.08463926,0.0337222,0.08683009,0.07297851,0.06847709,0.02806324,0.01496499,0.02703474
23,"1994",0.1037996,0.08236933,0.07292602,0.08191895,0.1059815,0.0777358,0.1225991,0.06348832,0.02218166,0.04516145
24,"1994",0.1937805,0.1844999,0.1334341,0.4098812,0.1822091,0.1776157,0.5040367,0.3879122,0.1265717,0.2055767
25,"1994",0.02500323,0.001117833,0.04728594,0.4794938,0.05415136,0.1845631,0.6295007,0.9608778,0.02270066,0.09304802
26,"1994",0.09459081,0.03523224,0.1207451,0.6860027,0.1518565,0.2952105,0.8231435,1.23815,0.1612356,0.2446392
27,"1994",1.810643,3.217208,0.963209,3.803488,1.482934,1.523237,4.734037,6.678871,2.28071,1.672882
28,"1994",3.570319,7.253349,3.173473,15.81281,2.95966,4.155096,7.330713,11.26114,3.12414,3.558432
29,"1994",11.51863,17.72855,5.129819,17.39867,12.19642,7.780179,17.66222,15.30217,12.4128,8.406401
30,"1994",18.56118,25.73842,23.14718,23.44916,13.8708,14.33677,19.52217,17.34244,11.88343,10.05933
31,"1994",10.24047,19.147,5.499778,15.75617,10.78951,6.597844,24.63822,17.42987,10.41943,11.07622
32,"1994",5.332764,9.506261,3.699099,9.899915,3.689485,3.672529,18.34677,11.4175,5.593195,11.37089
33,"1994",19.11241,25.52049,22.9867,38.10695,9.585155,32.37291,48.53573,40.54002,26.11842,27.6208
34,"1994",40.77425,52.06911,41.00318,64.5778,27.96003,52.81448,52.81516,68.02751,29.95498,43.54679
35,"1994",21.06685,36.48406,29.60065,47.0603,24.14045,30.74291,33.53918,55.6021,11.11928,16.01498
36,"1994",78.76649,83.55589,61.96592,98.55557,77.4973,62.44747,103.5928,98.08498,65.67319,63.53641
1,"1995",35.65862,60.50063,96.38834,82.68691,25.78537,111.9383,48.39434,100.1002,13.99814,16.96571
2,"1995",81.09266,83.4193,71.40487,72.04453,90.09308,76.24287,61.68831,82.27827,70.21943,45.29987
3,"1995",37.04552,80.20974,59.4851,93.74849,20.97179,84.42696,70.12682,110.679,17.0125,38.85758
4,"1995",61.27286,116.8279,41.82415,112.3624,27.08674,81.95911,95.79867,100.3433,56.22839,106.436
5,"1995",71.72581,106.4068,59.25954,86.3592,65.215,85.86002,72.85757,92.54704,39.65697,54.85507
6,"1995",60.74325,84.56585,53.6627,90.44933,44.54663,74.6306,77.29575,96.27081,31.21196,61.93642
7,"1995",16.95953,34.96156,45.14487,75.36984,9.175056,77.03718,34.26353,101.3794,4.945951,12.29149
8,"1995",5.451441,11.45689,15.30817,51.10009,4.407123,46.51632,15.94912,86.65632,2.582683,6.138793
9,"1995",35.98343,62.97358,37.76746,67.91822,31.13008,40.33617,68.31843,67.51829,32.89072,70.15186
10,"1995",2.745245,2.658457,5.467628,13.08944,3.039135,8.341474,3.015185,16.49018,4.460728,6.322921
11,"1995",2.526912,3.576909,3.540529,6.542927,2.868391,5.986822,2.943791,11.38734,2.125248,3.451915
12,"1995",2.635783,3.514314,3.301695,19.72475,2.446985,5.327664,9.006319,10.81667,2.195749,8.508786
13,"1995",1.545475,1.496751,1.446856,2.938422,1.550309,2.30162,2.352426,3.845746,1.319286,2.399498
14,"1995",0.5504063,0.244692,0.8853067,0.8152135,0.4768034,1.484681,0.2690358,1.246566,0.472582,0.496797
15,"1995",0.3418626,0.05764591,0.7065995,0.3451374,0.2923841,1.405053,0.1149193,0.9251588,0.3928206,0.2437576
16,"1995",0.2780087,0.2597594,0.4649464,0.4369072,0.2960829,0.5237014,0.2869533,0.6765872,0.3397265,0.2613473
17,"1995",0.07779439,0.02922022,0.2372462,0.03829909,0.1409819,0.1747543,0.07840774,0.180549,0.2545498,0.07541254
18,"1995",0.04871548,0.008750941,0.1777881,0.00954001,0.09737524,0.1126171,0.03606354,0.08527881,0.1906271,0.05456873
19,"1995",0.06475212,0.009107814,0.1880489,0.02272411,0.05979941,0.1368209,0.0123116,0.07413348,0.0479788,0.02135224
20,"1995",0.05293852,0.00015905924,0.1501729,0.005206508,0.03362225,0.09336614,0.001325839,0.01505282,0.00089667656,0.004813532
21,"1995",0.06818519,0.01193361,0.1487547,0.03036124,0.04787486,0.09809485,0.03069688,0.02892575,0.001980108,0.01372766
22,"1995",0.08756901,0.05438682,0.08215083,0.03646357,0.08664554,0.07338621,0.07554392,0.02847504,0.01508189,0.02632456
23,"1995",0.1035351,0.08122563,0.07090203,0.08899914,0.106316,0.07790928,0.1218597,0.06466725,0.02239108,0.04409342
24,"1995",0.1946347,0.1865367,0.1290153,0.4629476,0.1820521,0.1788656,0.5131585,0.406713,0.1270279,0.2073416
25,"1995",0.02924436,0.003373216,0.05527602,0.5144419,0.0594501,0.1603293,0.5626065,0.617892,0.02156065,0.08053651
26,"1995",0.1088868,0.05515613,0.1209084,1.235168,0.1691097,0.2668903,1.226659,1.075421,0.1722294,0.2638289
27,"1995",1.112053,1.561797,0.7286142,2.090652,0.9902401,0.7764647,2.31847,1.829935,1.209428,1.625256
28,"1995",3.579784,3.559705,1.143982,9.09948,3.100736,0.9351221,6.838426,5.149401,4.368503,4.955743
29,"1995",3.43516,4.247527,1.389443,13.41822,3.299897,1.2061,9.898954,7.467842,5.318684,5.602211
30,"1995",15.40036,8.547993,4.507686,19.1325,20.88584,4.941456,23.36548,12.5236,16.75637,14.52772
31,"1995",5.028459,10.48091,5.705651,6.839282,2.925301,6.648533,16.9038,8.0593,3.889654,8.196121
32,"1995",24.60126,50.51353,16.61935,38.32598,12.09106,13.78778,45.69181,23.81354,17.17415,20.33608
33,"1995",46.15353,93.76711,24.10492,60.06604,41.1564,20.55847,65.81017,39.93699,45.50205,36.47575
34,"1995",63.22153,82.70311,68.48061,62.36694,49.75494,59.40963,60.11187,62.78527,44.98309,67.0055
35,"1995",49.95636,59.43628,67.86739,58.21652,36.41147,41.00324,59.89247,42.65139,41.59593,38.85666
36,"1995",76.61049,86.1912,85.04293,80.0889,55.71987,86.55539,64.46401,95.22042,46.90899,31.81501
1,"1996",52.68365,66.31398,91.85336,76.56695,38.49959,93.83296,70.61816,91.04382,34.71556,61.0495
2,"1996",72.98045,77.53577,81.18909,76.45787,67.23978,79.87028,86.41373,92.79685,67.17027,88.47917
3,"1996",108.5059,93.33807,95.88188,87.82689,125.9768,79.16265,77.17156,87.17194,126.8974,79.06129
4,"1996",66.48994,67.76566,90.66803,80.49829,73.31651,101.1535,65.73585,103.3581,31.43588,26.6144
5,"1996",117.3664,110.2284,99.04562,103.292,93.80275,91.22264,106.7197,113.5093,116.0456,81.6358
6,"1996",41.97788,64.18627,53.99728,61.77039,23.14069,68.04662,87.31323,70.89117,28.04205,45.0627
7,"1996",77.42814,87.95367,74.25219,75.01837,85.43851,55.09077,78.77453,47.30215,61.1928,60.07647
8,"1996",19.66218,44.59814,43.97668,100.3072,12.44973,90.46262,49.21161,100.0409,6.859548,14.54637
9,"1996",9.355684,15.33905,13.17551,89.01065,6.575339,53.86887,26.26733,118.5789,3.953134,9.187952
10,"1996",2.955022,4.856235,5.492115,57.39052,2.595223,22.89281,4.758531,63.97433,2.513901,3.236767
11,"1996",2.830619,4.828421,3.691245,10.48019,2.738355,6.707893,3.542554,10.15396,2.121591,3.700436
12,"1996",2.877603,6.110821,4.003733,12.62809,2.21177,7.656761,4.251137,11.80365,1.81545,5.083367
13,"1996",2.529171,2.183764,2.579412,4.501666,2.989768,3.596858,2.547544,5.467845,1.844124,2.278254
14,"1996",1.118016,0.3775428,1.797137,1.438407,1.359639,2.894786,0.2869635,2.607508,0.8662013,0.4799314
15,"1996",0.589254,0.09334834,1.219841,0.573257,0.5439115,1.989064,0.07537703,1.668188,0.532266,0.20056
16,"1996",0.2787277,0.2601441,0.4783076,0.4288847,0.2918235,0.5462065,0.2927559,0.6568962,0.3469679,0.2605659
17,"1996",0.07858567,0.02930265,0.2431615,0.03827443,0.1451642,0.1810692,0.08027032,0.1756564,0.261418,0.07524676
18,"1996",0.04925176,0.008783232,0.1871399,0.009538807,0.09911733,0.1165272,0.03699096,0.08318195,0.1957794,0.054508
19,"1996",0.06493102,0.009108971,0.1865797,0.02273451,0.05975336,0.135135,0.01233736,0.07413123,0.04801315,0.02136043
20,"1996",0.05315248,0.00015894246,0.1495087,0.005210695,0.03369149,0.0921333,0.001328164,0.01504941,0.00090731931,0.004815548
21,"1996",0.06841273,0.01193504,0.148491,0.0304612,0.04793262,0.09676256,0.03082898,0.02893486,0.001949306,0.01373493
22,"1996",0.08751331,0.05448427,0.081173,0.03287693,0.08629416,0.07265541,0.0624832,0.02714086,0.01488872,0.02640671
23,"1996",0.1034265,0.08134512,0.06996274,0.07898302,0.1063432,0.07720643,0.1137449,0.06136731,0.02223964,0.0441665
24,"1996",0.1945803,0.186808,0.1281964,0.4433076,0.1826934,0.1814188,0.5129358,0.4178619,0.1273706,0.2080397
25,"1996",0.02886773,0.001243644,0.05156024,0.5163286,0.05247579,0.1674905,0.786961,0.7211194,0.02090692,0.07285403
26,"1996",0.1048098,0.04770742,0.1263941,1.52696,0.1477988,0.3304463,2.316479,1.788439,0.1502251,0.2091184
27,"1996",1.099123,1.386981,0.7869953,2.360513,1.023853,0.8068357,3.086822,2.190754,1.191155,1.574599
28,"1996",2.017801,3.064126,1.43455,3.79649,1.480347,1.353427,4.239074,3.024255,2.045896,3.526354
29,"1996",1.839813,2.387623,1.72442,4.663149,1.617403,1.67471,4.079013,3.891691,1.975105,3.912361
30,"1996",2.662054,3.084438,2.799175,11.59013,2.219461,3.812077,16.96286,9.080988,2.883297,8.330248
31,"1996",5.107656,7.559155,5.895379,22.7082,2.841503,5.026407,32.45294,24.07835,3.511216,18.90161
32,"1996",54.17435,44.66589,18.95251,25.01412,46.13774,12.68095,57.96132,21.73381,63.574,42.9315
33,"1996",38.95845,41.60708,35.27084,23.46862,29.70351,9.93139,50.90508,23.73246,47.16022,34.44154
34,"1996",35.79199,69.47006,33.89222,69.70517,24.30123,42.5763,68.95175,75.13802,16.06576,35.25919
35,"1996",107.1765,119.3425,114.3327,71.54922,85.32098,76.01132,84.6221,65.73946,30.1158,35.92688
36,"1996",116.8361,143.6917,87.46893,99.9561,109.1159,78.70212,105.5872,92.56537,80.06693,69.93329
1,"1997",69.95309,92.06619,69.51123,71.09367,69.55573,49.28192,82.00223,52.08921,47.45822,62.38724
2,"1997",114.4885,122.4234,99.54751,82.89898,96.05605,79.9187,84.20969,67.6632,109.0148,103.5863
3,"1997",117.3495,126.3708,105.2481,92.84347,165.5556,84.75883,80.12085,83.67265,131.9985,64.36739
4,"1997",81.56177,78.80882,96.52377,91.03728,57.90768,101.8897,86.04854,96.53255,63.34274,74.88477
5,"1997",139.3679,106.52,128.7016,80.90057,170.2087,107.9741,76.21542,87.48347,132.7507,92.62266
6,"1997",13.81493,16.49132,41.44333,57.44907,6.533516,59.03741,23.23469,68.18276,8.807151,8.853764
7,"1997",40.38812,62.79479,22.49443,65.56468,19.7948,31.55133,51.96963,56.61281,62.34883,40.22552
8,"1997",25.23846,58.25393,25.39856,85.52709,22.18174,27.31813,71.08181,51.91619,27.31706,52.58725
9,"1997",49.10355,52.79586,34.47762,77.76299,38.85279,32.97373,45.31963,56.66526,48.25755,41.98414
10,"1997",65.93699,71.56742,59.57045,85.35757,71.79992,89.3019,35.0876,130.0541,37.38292,15.96892
11,"1997",3.650187,5.324126,4.384072,16.02128,3.653377,6.352183,7.876718,16.09402,3.050354,4.613847
12,"1997",3.956465,5.611669,4.435481,18.63748,3.767567,5.382509,5.093048,15.59648,2.463253,5.644278
13,"1997",1.654493,1.742389,1.398232,3.102115,1.647356,1.99795,2.941466,3.184787,1.152624,2.702763
14,"1997",0.5933085,0.2925878,0.7970352,0.8367007,0.5290659,1.25587,0.2531868,1.188249,0.4789367,0.5290578
15,"1997",0.4077136,0.07052801,0.7082952,0.4629283,0.4553707,1.243003,0.0703123,1.061763,0.5572547,0.3989672
16,"1997",0.2817193,0.2597617,0.4638392,0.4724184,0.2920975,0.5188589,0.2867905,0.6854075,0.3796653,0.2619456
17,"1997",0.08016751,0.02922868,0.2393364,0.06952066,0.1446036,0.2828907,0.07839777,0.2221714,0.2830493,0.07508791
18,"1997",0.05042382,0.008755798,0.1779778,0.009547783,0.09927847,0.1138825,0.03607878,0.08461187,0.2126978,0.05471064
19,"1997",0.06602512,0.009108738,0.2004016,0.02272427,0.05994506,0.1530695,0.01231305,0.0745137,0.04799982,0.02135224
20,"1997",0.0542692,0.00015908542,0.1561488,0.005206506,0.03371494,0.09856345,0.001325839,0.01516038,0.0009068746,0.004813528
21,"1997",0.0696352,0.01193386,0.1543354,0.03040107,0.0479542,0.102703,0.0306972,0.02903789,0.001948224,0.01372766
22,"1997",0.08941001,0.05593702,0.08166645,0.03302959,0.08700432,0.07268673,0.06608631,0.02712082,0.01504103,0.0262981
23,"1997",0.1043493,0.08150554,0.07077522,0.07960401,0.1067577,0.07726578,0.117371,0.06150644,0.02239781,0.04409371
24,"1997",0.1956604,0.1869412,0.1289512,0.4096189,0.1832151,0.1779177,0.5314074,0.3886404,0.1269943,0.2072107
25,"1997",0.03296616,0.001854019,0.05528773,0.9157394,0.06477559,0.1699467,0.8291527,0.8648012,0.02645353,0.09358323
26,"1997",0.1848754,0.1272874,0.246054,1.966721,0.2197298,0.3291936,1.114923,2.060927,0.1989411,0.2835564
27,"1997",1.503202,2.378784,0.9685989,3.223327,1.213164,0.8168506,3.057399,2.373913,1.556389,2.079586
28,"1997",4.166828,5.088698,2.698637,10.99116,3.354684,3.094824,10.55534,13.51203,3.226133,5.973718
29,"1997",3.928463,9.825896,3.746706,11.93326,2.831602,4.937419,17.46042,9.947976,4.682665,10.65031
30,"1997",3.6112,2.677725,8.312852,11.11089,2.803626,9.352694,10.25605,13.21954,9.426012,13.053
31,"1997",7.791549,15.79573,8.872763,28.39325,6.286802,10.26324,23.49504,36.84507,8.257987,11.75105
32,"1997",66.08109,87.80855,81.67662,65.08033,47.9174,73.21464,79.55467,79.01735,39.70024,39.119
33,"1997",54.95972,57.91092,64.18828,73.30589,44.69323,52.27269,55.60636,54.45781,32.97807,37.91438
34,"1997",61.33766,104.3438,58.37671,124.4063,46.33666,104.4222,87.14364,140.3356,22.13657,33.05526
35,"1997",64.90174,115.4493,96.81181,136.5363,42.24371,150.6516,87.84715,137.2821,20.21744,31.59045
36,"1997",89.49531,147.3244,70.57462,112.0358,51.88316,94.22797,111.413,100.3671,40.17577,52.55549
1,"1998",87.80401,106.5434,66.86589,98.58192,73.56358,79.05723,99.63672,103.4196,100.6369,102.3684
2,"1998",59.75541,97.59081,83.71589,100.237,53.5953,102.7796,87.44712,95.90157,27.50831,46.7965
3,"1998",117.7428,117.2815,100.8393,114.5088,128.6601,112.05,109.147,129.4003,123.2855,106.7886
4,"1998",42.0877,35.29332,44.71212,68.8611,46.21149,82.92699,35.58287,75.62425,23.93263,10.90591
5,"1998",39.8361,61.63335,33.61692,93.84785,28.05566,102.424,72.28458,127.6744,37.18356,55.02677
6,"1998",39.95816,71.64984,40.14219,78.83132,21.21578,56.5645,65.13741,63.667,23.89326,23.03269
7,"1998",27.31288,70.68988,46.188,97.86102,15.73319,56.60522,78.78253,90.92873,14.24923,43.93614
8,"1998",66.98511,140.5061,73.18161,79.09383,53.19959,67.50405,120.259,92.20121,42.1807,69.32061
9,"1998",8.541804,17.44595,21.92295,40.42662,2.757274,22.83822,53.64758,42.3247,3.622258,27.32258
10,"1998",3.86088,3.572321,14.29113,42.16599,1.891712,35.02901,8.29286,61.95174,3.722956,6.390086
11,"1998",4.706811,2.504451,6.867804,34.94535,2.378181,18.33376,6.434382,66.61679,1.985093,3.520533
12,"1998",2.612951,3.149101,4.046161,5.982494,2.376759,5.158184,4.213122,6.774138,1.844429,3.457787
13,"1998",1.639887,2.038177,1.480012,3.21629,1.608207,2.83826,2.562046,8.862293,1.129372,2.145342
14,"1998",0.5729142,0.2428509,0.8159843,0.8198401,0.4934625,1.309669,0.2354851,1.520776,0.4677799,0.4668668
15,"1998",0.3521615,0.05754244,0.6486022,0.3546067,0.2771766,1.155832,0.06842943,1.12133,0.3318366,0.1971503
16,"1998",0.2786064,0.2595086,0.4604992,0.4329383,0.291638,0.5243276,0.2934811,0.6593271,0.340237,0.2603001
17,"1998",0.07801387,0.0291965,0.239534,0.03829645,0.1443539,0.1799916,0.08074087,0.1773127,0.2570638,0.07542352
18,"1998",0.04881293,0.008743647,0.1784383,0.009547974,0.09909935,0.1151222,0.03722361,0.08399324,0.1923595,0.05483278
19,"1998",0.0647004,0.009110199,0.1869538,0.02272422,0.06000323,0.135274,0.01231305,0.07411399,0.04800628,0.02135516
20,"1998",0.05285801,0.00015954416,0.1494918,0.005206507,0.03377734,0.0920655,0.001325839,0.01502645,0.00090117811,0.004814269
21,"1998",0.06815792,0.01193966,0.1486402,0.03036135,0.04808997,0.09817976,0.03071146,0.02891876,0.001971594,0.01372783
22,"1998",0.08829182,0.05456282,0.08248522,0.03305246,0.08707136,0.07349864,0.05990601,0.02714636,0.01491492,0.0263014
23,"1998",0.1043995,0.08146644,0.07069822,0.07958415,0.1067926,0.07741553,0.1308416,0.06155876,0.02235036,0.04405353
24,"1998",0.1960965,0.1915083,0.1292588,0.4100514,0.1833373,0.1784777,0.5175542,0.388868,0.1272392,0.2089701
25,"1998",0.02787043,0.001208031,0.04995601,0.7740393,0.05621488,0.1682154,0.683817,0.7696033,0.02089078,0.08623956
26,"1998",0.1033152,0.03798473,0.1235665,1.222778,0.1582196,0.2759567,0.9548804,1.145247,0.1508051,0.255182
27,"1998",1.129713,1.396302,0.7392837,5.292269,0.9967167,0.7978764,4.533864,4.169706,1.197863,2.938724
28,"1998",2.089956,2.641266,1.394587,5.976174,1.551219,1.502646,7.520581,4.961875,2.338943,5.193922
29,"1998",2.507394,2.622981,2.33604,10.65586,1.943448,2.28306,8.587095,8.035095,2.384583,4.846303
30,"1998",2.918047,2.015501,3.999321,10.05105,1.928419,4.546631,7.18353,14.72834,3.150668,6.284056
31,"1998",11.00549,13.5986,7.439524,14.60761,4.073995,6.749194,32.0647,14.85071,14.97315,21.42196
32,"1998",14.48817,25.14691,5.132537,15.51201,10.21275,5.223826,45.76328,11.99168,21.87742,33.0859
33,"1998",57.58853,85.90609,60.62936,87.99649,45.78769,55.30992,68.67052,72.20036,36.73564,35.06988
34,"1998",77.34605,120.2655,53.73622,89.49781,59.60911,54.69855,80.27831,74.75722,61.83865,64.27216
35,"1998",60.93221,69.61808,28.66542,48.87412,66.48635,28.1242,82.68802,40.2289,71.83258,87.425
36,"1998",130.8283,129.3654,99.45834,117.1223,141.5713,72.88131,115.4036,103.2615,100.3448,112.2348
1,"1999",99.23557,120.0013,71.09625,54.51966,99.60823,63.22171,92.82959,61.35178,80.83813,78.4905
2,"1999",102.6131,99.56387,103.2993,79.52893,119.0373,95.20036,90.46175,80.71759,88.62872,68.64981
3,"1999",92.77113,113.8571,106.5776,79.28072,88.16091,79.41862,90.93607,78.75836,64.70857,82.12778
4,"1999",108.7458,84.60063,100.4213,81.15446,137.5307,75.82288,75.28839,65.56759,97.37882,70.36938
5,"1999",47.45222,65.05721,78.43331,64.14906,48.63322,60.3189,59.28958,58.27713,25.796,23.99819
6,"1999",81.61221,69.25137,59.39202,39.43039,101.8286,37.40513,58.18064,33.04423,51.73737,43.12819
7,"1999",52.18399,105.7254,67.57261,163.6943,26.59022,107.0022,104.9394,109.8158,11.40308,55.02927
8,"1999",38.4393,97.92838,39.75869,111.272,15.52392,74.34464,84.35649,96.20155,18.99624,51.68097
9,"1999",32.24825,45.71993,37.56826,105.4174,13.92655,66.22149,63.98846,91.78417,29.91376,74.74121
10,"1999",4.850705,6.445458,20.81958,66.88324,2.654391,52.9706,7.89999,98.87351,2.299348,4.160318
11,"1999",2.890228,6.421179,6.57252,17.19747,3.432123,7.907251,4.129935,10.52153,2.041687,3.117843
12,"1999",2.579513,3.865415,5.829193,14.40613,1.957392,8.770511,5.267011,8.979094,2.102475,4.405244
13,"1999",1.642559,1.480639,1.584376,5.868338,1.670589,3.630255,2.212589,5.290788,1.129332,2.070433
14,"1999",0.6050092,0.2423317,0.9683735,0.9645445,0.509585,1.472699,0.2515298,1.30586,0.4708251,0.4458544
15,"1999",0.3733277,0.05679228,0.6989784,0.4113059,0.2916502,1.136932,0.07073587,0.9061547,0.3385232,0.1905583
16,"1999",0.2807499,0.2597868,0.4864055,0.4439127,0.2918656,0.5595175,0.2943443,0.6672873,0.344914,0.2618178
17,"1999",0.07864378,0.0292493,0.257625,0.03904217,0.1446127,0.1879603,0.08080525,0.1783719,0.2594265,0.07574522
18,"1999",0.04923736,0.008768661,0.1940185,0.009763116,0.09927198,0.1202744,0.03724136,0.08452792,0.1944838,0.05494871
19,"1999",0.06494106,0.009112939,0.1890154,0.02265714,0.06006067,0.1354593,0.01234134,0.07411139,0.04803138,0.02135986
20,"1999",0.05342649,0.00015967978,0.1614995,0.005171639,0.03383981,0.09734446,0.001328179,0.01502915,0.00092616561,0.004814584
21,"1999",0.06843217,0.01194506,0.1502196,0.03025743,0.04810578,0.09709243,0.03086445,0.028895,0.001948266,0.01372593
22,"1999",0.08902398,0.05576947,0.08587544,0.0348803,0.08787741,0.07311298,0.0684509,0.02744804,0.01504289,0.02643411
23,"1999",0.1053206,0.08327603,0.0738272,0.08419512,0.1069698,0.0777975,0.1219854,0.06230759,0.02273711,0.04428024
24,"1999",0.1978103,0.1971211,0.1340738,0.4835901,0.1837413,0.1787032,0.5451555,0.406471,0.1282631,0.2082846
25,"1999",0.02698309,0.001129461,0.04882185,0.7845846,0.0476762,0.1757092,0.6178132,0.8387327,0.01949233,0.08076136
26,"1999",0.09688395,0.03473955,0.1188248,1.46872,0.1321529,0.2931099,0.994459,1.348087,0.1389879,0.2278829
27,"1999",1.148941,1.33784,0.7935724,7.342589,1.035157,0.8558668,6.036572,5.535057,1.282863,1.885619
28,"1999",3.608491,3.124209,1.461752,6.124335,3.528815,1.305334,8.746483,3.674663,3.982489,5.707961
29,"1999",4.139061,3.774279,1.685826,10.64697,4.255998,1.542226,8.841221,9.702804,4.901169,4.230873
30,"1999",7.144907,4.333982,5.884466,15.91472,16.26953,3.885586,15.44619,12.57958,11.15341,7.25982
31,"1999",16.4056,33.88327,26.27549,24.46619,5.424875,15.41669,30.57406,20.49611,14.1051,23.45379
32,"1999",13.21993,22.57054,21.11226,44.94797,9.23555,28.5873,33.60447,54.91198,9.683872,19.36427
33,"1999",34.78135,44.01157,33.33622,28.26904,38.17075,22.94738,46.85788,27.29981,44.4662,28.1281
34,"1999",22.47748,30.3299,12.26267,30.4611,22.25218,7.362417,47.88964,20.99762,29.15311,39.04245
35,"1999",75.72102,81.12975,62.44879,89.79748,77.90062,91.9701,73.28316,117.2589,53.06214,48.81573
36,"1999",37.50628,56.67355,47.93904,52.59532,22.67273,29.49117,61.27681,39.32033,29.60972,45.81917
1,"2000",63.8886,86.46677,68.04668,92.90311,68.46541,75.94221,70.69788,87.94333,46.35136,56.90478
2,"2000",91.10899,91.56136,85.11404,69.27853,88.69302,75.36764,55.95379,72.72525,78.80387,71.33999
3,"2000",77.44936,115.2699,63.10229,82.4865,53.28223,52.07581,77.46366,63.35643,40.61507,58.24059
4,"2000",53.88715,67.17654,62.52463,76.0543,47.85348,53.28949,46.58398,56.38054,27.84587,29.12211
5,"2000",110.3146,107.8354,92.21469,80.79572,85.2309,78.95792,78.9545,70.73264,93.2716,76.53912
6,"2000",90.06984,82.44399,48.1009,55.8232,90.30669,54.02722,73.18403,57.5488,122.0194,90.68831
7,"2000",100.7657,119.6392,84.21203,118.0887,71.96561,115.361,94.07376,89.13567,54.97632,93.46247
8,"2000",83.28276,79.28556,62.73335,71.9619,82.09425,64.7143,59.87233,68.25645,61.72391,79.05064
9,"2000",37.8741,63.88106,38.3947,82.74284,22.17037,51.58261,54.49402,82.66292,27.69142,46.13945
10,"2000",5.541068,4.755816,11.83955,29.9496,6.388515,16.82429,7.903153,37.8528,12.14819,11.03627
11,"2000",2.243581,3.495699,8.720342,15.35832,2.111783,6.469704,3.361804,19.3814,2.680838,2.975759
12,"2000",2.748953,3.791117,6.567108,8.600304,1.952976,5.923857,3.780977,9.421204,2.626467,3.75644
13,"2000",1.92036,1.530755,1.252389,2.784207,1.582305,1.899525,2.83266,3.867362,1.797076,1.851718
14,"2000",0.5194643,0.2372188,0.7618361,0.7182298,0.4239875,1.161388,0.2145228,1.23877,0.4690666,0.3489281
15,"2000",0.306653,0.05404194,0.5279634,0.3091426,0.2088274,0.8953255,0.04898214,0.8979293,0.3239316,0.1495937
16,"2000",0.2760778,0.2616742,0.4667096,0.4092492,0.2925195,0.5309371,0.2887199,0.6324357,0.3101945,0.2425836
17,"2000",0.07533976,0.02924947,0.2519193,0.03815673,0.1439063,0.1802966,0.07853831,0.1727526,0.2254965,0.06713699
18,"2000",0.0469317,0.008769389,0.1843527,0.009578114,0.09905905,0.115207,0.03607094,0.08205337,0.1682651,0.04862252
19,"2000",0.06169629,0.009078636,0.1610374,0.02194717,0.0591519,0.1344182,0.01218872,0.07017959,0.04355039,0.02096933
20,"2000",0.05087554,0.00015070481,0.129097,0.005040098,0.03333936,0.09141551,0.001181724,0.01424101,0.00085700839,0.004764829
