system:index,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,id,mean,sum,year,.geo
8_00000000000000000911,270,Zambia,3426,Central,65177,Mkushi,NO,3000,Member State,1000,1.89619604338,6.29344100584,00000000000000000911,61.5606249888738,115.87882350846833,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000912,270,Zambia,3426,Central,65178,Mumbwa,NO,3000,Member State,1000,1.82882415307,8.27381667033,00000000000000000912,54.62533019857203,100.68198115030924,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000913,270,Zambia,3426,Central,65179,Serenje,NO,3000,Member State,1000,1.94023088437,6.4000732274,00000000000000000913,62.42401249090482,111.87362238566081,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000914,270,Zambia,3427,Copperbelt,65180,Chililabombwe,NO,3000,Member State,1000,0.076861087,1.70216299553,00000000000000000914,71.8906021118164,5.356554667154948,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000915,270,Zambia,3427,Copperbelt,65181,Chingola,NO,3000,Member State,1000,0.145244809729,2.4382542831,00000000000000000915,71.8906021118164,9.585413614908854,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000916,270,Zambia,3427,Copperbelt,65182,Kalulushi,NO,3000,Member State,1000,0.0924955015499,1.6334852631,00000000000000000916,71.8906021118164,2.5373153686523438,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000917,270,Zambia,3427,Copperbelt,65183,Kitwe,NO,3000,Member State,1000,0.0733425205532,1.33689389861,00000000000000000917,,0.0,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000918,270,Zambia,3427,Copperbelt,65184,Luanshya,NO,3000,Member State,1000,0.0782957793831,1.22777418439,00000000000000000918,70.28958129882812,5.237262920304841,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000919,270,Zambia,3427,Copperbelt,65185,Lufwanyama,NO,3000,Member State,1000,0.928958237277,5.18039690528,00000000000000000919,70.78438597210383,65.51025525261375,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000091a,270,Zambia,3427,Copperbelt,65186,Masaiti,NO,3000,Member State,1000,0.303964177896,3.88643831243,0000000000000000091a,70.1770625179761,20.089904171812766,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000091b,270,Zambia,3427,Copperbelt,65187,Mpongwe,NO,3000,Member State,1000,0.695483716908,5.79599016634,0000000000000000091b,69.73963169545435,48.954486562691486,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000091c,270,Zambia,3427,Copperbelt,65188,Mufulira,NO,3000,Member State,1000,0.0943917801245,1.53293550178,0000000000000000091c,,0.0,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000091d,270,Zambia,3427,Copperbelt,65189,Ndola,NO,3000,Member State,1000,0.0848668248019,1.82054199088,0000000000000000091d,70.28958129882812,2.756454168581495,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000091e,270,Zambia,3428,Eastern,65190,Chadiza,NO,3000,Member State,1000,0.210545720269,3.0605684967,0000000000000000091e,61.49453353881836,2.6527053683411843,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000091f,270,Zambia,3428,Eastern,65191,Chama,NO,3000,Member State,1000,1.50010521245,7.24512773616,0000000000000000091f,56.73036022550742,69.85620827768363,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000920,270,Zambia,3428,Eastern,65192,Chipata,NO,3000,Member State,1000,0.51003063855,4.4506147343,00000000000000000920,61.49453353881836,31.350154353123084,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000921,270,Zambia,3428,Eastern,65193,Katete,NO,3000,Member State,1000,0.328155505878,3.24696524139,00000000000000000921,61.25576816905629,5.284811371447994,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000922,270,Zambia,3428,Eastern,65194,Lundazi,NO,3000,Member State,1000,1.11701530271,5.98888433285,00000000000000000922,59.538814369691615,50.899849147422636,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000923,270,Zambia,3428,Eastern,65195,Mambwe,NO,3000,Member State,1000,0.489385222956,3.91203457896,00000000000000000923,61.18385355925757,29.032338355569276,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000924,270,Zambia,3428,Eastern,65196,Nyimba,NO,3000,Member State,1000,0.862854233946,4.71300502507,00000000000000000924,61.52508670180591,48.49624481201172,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000925,270,Zambia,3428,Eastern,65197,Petauke,NO,3000,Member State,1000,0.701884972551,5.28536797097,00000000000000000925,60.9692497253418,19.127607756969976,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000926,270,Zambia,3429,Luapula,65198,Chienge,NO,3000,Member State,1000,0.266791448447,2.77125186154,00000000000000000926,67.86543352850552,15.436059390797336,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000927,270,Zambia,3429,Luapula,65199,Kawambwa,NO,3000,Member State,1000,0.759809718368,4.783615009,00000000000000000927,72.44990207837975,52.277576401654414,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000928,270,Zambia,3429,Luapula,65200,Mansa,NO,3000,Member State,1000,0.794698902319,5.29847526699,00000000000000000928,70.1577791960343,50.62365243949142,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000929,270,Zambia,3429,Luapula,65201,Milenge,NO,3000,Member State,1000,0.46747775384,3.58696299824,00000000000000000929,68.58845913794732,16.67640967275582,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000092a,270,Zambia,3429,Luapula,65202,Mwense,NO,3000,Member State,1000,0.523640874612,4.51323499178,0000000000000000092a,68.01297760009766,17.3366413490445,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000092b,270,Zambia,3429,Luapula,65203,Nchelenge,NO,3000,Member State,1000,0.286257306667,2.7917188407,0000000000000000092b,74.0719765676579,20.623962103151808,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000092c,270,Zambia,3429,Luapula,65204,Samfya,NO,3000,Member State,1000,0.882840730818,5.01602441565,0000000000000000092c,66.42167610957705,52.87686372644761,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000092d,270,Zambia,3430,Lusaka,65205,Chongwe,NO,3000,Member State,1000,0.970237277444,5.30382000938,0000000000000000092d,56.11659360523066,53.2557476567287,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000092e,270,Zambia,3430,Lusaka,65206,Kafue,NO,3000,Member State,1000,0.467758120915,4.82722763287,0000000000000000092e,55.2000770884112,26.192977755677468,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000092f,270,Zambia,3430,Lusaka,65207,Luangwa,NO,3000,Member State,1000,0.335580934441,3.19053171861,0000000000000000092f,53.836238861083984,7.600410192153033,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000930,270,Zambia,3430,Lusaka,65208,Lusaka,NO,3000,Member State,1000,0.0372419223975,1.04560185366,00000000000000000930,57.219547271728516,2.01951343311983,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000931,270,Zambia,3431,North-Western,65221,Chavuma,NO,3000,Member State,1000,0.364947822675,3.41845658491,00000000000000000931,75.25949096679688,27.742714317172183,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000932,270,Zambia,3431,North-Western,65222,Kabompo,NO,3000,Member State,1000,1.16717436195,5.6897581013,00000000000000000932,77.29760076925417,87.60394753848806,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000933,270,Zambia,3431,North-Western,65223,Kasempa,NO,3000,Member State,1000,1.80111956492,6.70184541808,00000000000000000933,68.78349281759822,123.81028707167681,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000934,270,Zambia,3431,North-Western,65224,Mufumbwe,NO,3000,Member State,1000,1.61105706844,7.5848537579,00000000000000000934,68.7016038082522,110.73082025565354,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000935,270,Zambia,3431,North-Western,65225,Mwinilunga,NO,3000,Member State,1000,1.7350762631,8.17651284893,00000000000000000935,82.51605214490814,121.99432022992303,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000936,270,Zambia,3431,North-Western,65226,Solwezi,NO,3000,Member State,1000,2.46827121121,9.69448601912,00000000000000000936,74.58646355951586,157.36281331380206,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000937,270,Zambia,3431,North-Western,65227,Zambezi,NO,3000,Member State,1000,1.13205725866,6.09494178316,00000000000000000937,77.2114186622727,85.99232509837431,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000938,270,Zambia,3432,Northern,65209,Chilubi,NO,3000,Member State,1000,0.432934452169,3.31460565842,00000000000000000938,64.65781871550674,27.638047999961703,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000939,270,Zambia,3432,Northern,65210,Chinsali,NO,3000,Member State,1000,1.24661589945,6.56330579164,00000000000000000939,60.75163336074392,74.56965192906998,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000093a,270,Zambia,3432,Northern,65211,Isoka,NO,3000,Member State,1000,0.779761009433,4.9028823843,0000000000000000093a,57.566944276666355,39.05522101907169,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000093b,270,Zambia,3432,Northern,65212,Kaputa,NO,3000,Member State,1000,1.07313150916,5.22211762445,0000000000000000093b,67.7437443922573,73.58830273198147,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000093c,270,Zambia,3432,Northern,65213,Kasama,NO,3000,Member State,1000,0.884337172513,5.69755615839,0000000000000000093c,65.67159350283512,57.17291669658587,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000093d,270,Zambia,3432,Northern,65214,Luwingu,NO,3000,Member State,1000,0.727671959289,5.45439639263,0000000000000000093d,68.18375202900653,49.4666436288871,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000093e,270,Zambia,3432,Northern,65215,Mbala,NO,3000,Member State,1000,0.72341661655,5.53359299831,0000000000000000093e,61.28139111595432,32.92372777602252,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000093f,270,Zambia,3432,Northern,65216,Mpika,NO,3000,Member State,1000,3.34124036752,10.2983134222,0000000000000000093f,61.79826023680338,204.5401240778904,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000940,270,Zambia,3432,Northern,65217,Mporokoso,NO,3000,Member State,1000,1.0043840132,5.89492112236,00000000000000000940,69.81855989412497,71.73514781278723,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000941,270,Zambia,3432,Northern,65218,Mpulungu,NO,3000,Member State,1000,0.876898788769,4.91549853756,00000000000000000941,65.98222918486475,51.492014148188574,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000942,270,Zambia,3432,Northern,65219,Mungwi,NO,3000,Member State,1000,0.838744899019,4.27685752799,00000000000000000942,61.344092003652996,51.48092426973231,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000943,270,Zambia,3432,Northern,65220,Nakonde,NO,3000,Member State,1000,0.371142147048,2.88944462822,00000000000000000943,56.993751525878906,20.33894662296071,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000944,270,Zambia,3433,Southern,65228,Choma,NO,3000,Member State,1000,0.594329807537,4.20942272826,00000000000000000944,47.943464604130504,25.381834202186738,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000945,270,Zambia,3433,Southern,65229,Gwembe,NO,3000,Member State,1000,0.342915918865,2.74857049838,00000000000000000945,45.42213439941406,9.618804931640625,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000946,270,Zambia,3433,Southern,65230,Itezhi-tezhi,NO,3000,Member State,1000,1.38174745061,6.85013170268,00000000000000000946,50.97273274868895,70.76214663935643,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000947,270,Zambia,3433,Southern,65231,Kalomo,NO,3000,Member State,1000,1.1698943411,6.09318184172,00000000000000000947,46.9209444920222,52.99306672040154,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000948,270,Zambia,3433,Southern,65232,Kazungula,NO,3000,Member State,1000,1.55581535635,8.05769814618,00000000000000000948,44.483778373679925,69.42958350088082,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000949,270,Zambia,3433,Southern,65233,Livingstone,NO,3000,Member State,1000,0.0643108636549,1.31956723497,00000000000000000949,40.1949906600149,2.994920872706993,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000094a,270,Zambia,3433,Southern,65234,Mazabuka,NO,3000,Member State,1000,0.545058090254,3.59033033609,0000000000000000094a,47.34692513501202,20.05281535129921,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000094b,270,Zambia,3433,Southern,65235,Monze,NO,3000,Member State,1000,0.397316524205,3.31340069487,0000000000000000094b,45.05905779670266,18.023623118681066,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000094c,270,Zambia,3433,Southern,65236,Namwala,NO,3000,Member State,1000,0.441966742994,3.17137258801,0000000000000000094c,45.67938232421876,19.52569675819547,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000094d,270,Zambia,3433,Southern,65237,Siavonga,NO,3000,Member State,1000,0.362848226528,2.72037605021,0000000000000000094d,57.219547271728516,1.795123051662071,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000094e,270,Zambia,3433,Southern,65238,Sinazongwe,NO,3000,Member State,1000,0.414770018477,3.45710469356,0000000000000000094e,44.521141624450685,3.491854245054956,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000094f,270,Zambia,3434,Western,65239,Kalabo,NO,3000,Member State,1000,1.55423951141,5.8245759802,0000000000000000094f,70.53407954928242,109.25867224300609,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000950,270,Zambia,3434,Western,65240,Kaoma,NO,3000,Member State,1000,1.90141938869,7.71966970483,00000000000000000950,66.63678287514068,125.1726235184015,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000951,270,Zambia,3434,Western,65241,Lukulu,NO,3000,Member State,1000,1.34130170794,7.52862922569,00000000000000000951,72.95025991839032,98.41133102716184,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000952,270,Zambia,3434,Western,65242,Mongu,NO,3000,Member State,1000,0.871346460693,4.22724846258,00000000000000000952,70.35686383928572,61.803676470588236,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000953,270,Zambia,3434,Western,65243,Senanga,NO,3000,Member State,1000,1.30835150836,6.05697143851,00000000000000000953,67.26423590688995,87.04783470303404,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000954,270,Zambia,3434,Western,65244,Sesheke,NO,3000,Member State,1000,2.52174839736,7.86324767252,00000000000000000954,60.87023224726716,98.58590556126015,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000955,270,Zambia,3434,Western,65245,Shang'ombo,NO,3000,Member State,1000,1.37217785974,5.40159611821,00000000000000000955,60.08172534700221,70.44876815197514,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000090e,270,Zambia,3426,Central,65174,Chibombo,NO,3000,Member State,1000,1.11833044945,5.89621883158,0000000000000000090e,44.48269255675191,49.367066641414866,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000090f,270,Zambia,3426,Central,65175,Kabwe,NO,3000,Member State,1000,0.134045337947,1.92767994167,0000000000000000090f,49.93485641479492,6.266334922640931,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000910,270,Zambia,3426,Central,65176,Kapiri-Mposhi,NO,3000,Member State,1000,1.01889710873,5.90679291045,00000000000000000910,52.740423007274245,52.533597819010424,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000911,270,Zambia,3426,Central,65177,Mkushi,NO,3000,Member State,1000,1.89619604338,6.29344100584,00000000000000000911,50.640621924400335,95.32352362240063,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000912,270,Zambia,3426,Central,65178,Mumbwa,NO,3000,Member State,1000,1.82882415307,8.27381667033,00000000000000000912,43.71906135234427,80.58023072785022,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000913,270,Zambia,3426,Central,65179,Serenje,NO,3000,Member State,1000,1.94023088437,6.4000732274,00000000000000000913,56.83602505439741,101.85907235239065,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000914,270,Zambia,3427,Copperbelt,65180,Chililabombwe,NO,3000,Member State,1000,0.076861087,1.70216299553,00000000000000000914,73.34527587890625,5.464942124310662,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000915,270,Zambia,3427,Copperbelt,65181,Chingola,NO,3000,Member State,1000,0.145244809729,2.4382542831,00000000000000000915,73.34527587890625,9.7793701171875,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000916,270,Zambia,3427,Copperbelt,65182,Kalulushi,NO,3000,Member State,1000,0.0924955015499,1.6334852631,00000000000000000916,73.34527587890625,2.588656795726103,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000917,270,Zambia,3427,Copperbelt,65183,Kitwe,NO,3000,Member State,1000,0.0733425205532,1.33689389861,00000000000000000917,,0.0,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000918,270,Zambia,3427,Copperbelt,65184,Luanshya,NO,3000,Member State,1000,0.0782957793831,1.22777418439,00000000000000000918,68.17884826660156,5.079992615942862,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000919,270,Zambia,3427,Copperbelt,65185,Lufwanyama,NO,3000,Member State,1000,0.928958237277,5.18039690528,00000000000000000919,68.9412615824554,63.80446169984106,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000091a,270,Zambia,3427,Copperbelt,65186,Masaiti,NO,3000,Member State,1000,0.303964177896,3.88643831243,0000000000000000091a,68.07818023472618,19.489047675039256,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000091b,270,Zambia,3427,Copperbelt,65187,Mpongwe,NO,3000,Member State,1000,0.695483716908,5.79599016634,0000000000000000091b,64.97778119987616,45.61185425403072,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000091c,270,Zambia,3427,Copperbelt,65188,Mufulira,NO,3000,Member State,1000,0.0943917801245,1.53293550178,0000000000000000091c,,0.0,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000091d,270,Zambia,3427,Copperbelt,65189,Ndola,NO,3000,Member State,1000,0.0848668248019,1.82054199088,0000000000000000091d,68.17884826660156,2.673680324180453,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000091e,270,Zambia,3428,Eastern,65190,Chadiza,NO,3000,Member State,1000,0.210545720269,3.0605684967,0000000000000000091e,59.9697380065918,2.586929874794156,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000091f,270,Zambia,3428,Eastern,65191,Chama,NO,3000,Member State,1000,1.50010521245,7.24512773616,0000000000000000091f,58.361247931316406,71.86443862915038,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000920,270,Zambia,3428,Eastern,65192,Chipata,NO,3000,Member State,1000,0.51003063855,4.4506147343,00000000000000000920,59.9697380065918,30.572807611203658,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000921,270,Zambia,3428,Eastern,65193,Katete,NO,3000,Member State,1000,0.328155505878,3.24696524139,00000000000000000921,57.893325458873406,4.994718274883196,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000922,270,Zambia,3428,Eastern,65194,Lundazi,NO,3000,Member State,1000,1.11701530271,5.98888433285,00000000000000000922,62.4662750314135,53.40254100724762,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000923,270,Zambia,3428,Eastern,65195,Mambwe,NO,3000,Member State,1000,0.489385222956,3.91203457896,00000000000000000923,57.455631382209205,27.263260381362013,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000924,270,Zambia,3428,Eastern,65196,Nyimba,NO,3000,Member State,1000,0.862854233946,4.71300502507,00000000000000000924,48.29870075965995,38.070740598790785,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000925,270,Zambia,3428,Eastern,65197,Petauke,NO,3000,Member State,1000,0.701884972551,5.28536797097,00000000000000000925,55.40163040161133,17.380903655407476,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000926,270,Zambia,3429,Luapula,65198,Chienge,NO,3000,Member State,1000,0.266791448447,2.77125186154,00000000000000000926,73.56701173453494,16.732888943541283,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000927,270,Zambia,3429,Luapula,65199,Kawambwa,NO,3000,Member State,1000,0.759809718368,4.783615009,00000000000000000927,81.36615127065906,58.71126209333831,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000928,270,Zambia,3429,Luapula,65200,Mansa,NO,3000,Member State,1000,0.794698902319,5.29847526699,00000000000000000928,74.57507788616677,53.81103659237132,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000929,270,Zambia,3429,Luapula,65201,Milenge,NO,3000,Member State,1000,0.46747775384,3.58696299824,00000000000000000929,74.75589456865865,18.175942993164064,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000092a,270,Zambia,3429,Luapula,65202,Mwense,NO,3000,Member State,1000,0.523640874612,4.51323499178,0000000000000000092a,70.15904235839844,17.88367746390548,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000092b,270,Zambia,3429,Luapula,65203,Nchelenge,NO,3000,Member State,1000,0.286257306667,2.7917188407,0000000000000000092b,86.53553137980717,24.094206776338467,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000092c,270,Zambia,3429,Luapula,65204,Samfya,NO,3000,Member State,1000,0.882840730818,5.01602441565,0000000000000000092c,73.11015947464064,58.201421071968824,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000092d,270,Zambia,3430,Lusaka,65205,Chongwe,NO,3000,Member State,1000,0.970237277444,5.30382000938,0000000000000000092d,36.027257320309474,34.19057361378389,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000092e,270,Zambia,3430,Lusaka,65206,Kafue,NO,3000,Member State,1000,0.467758120915,4.82722763287,0000000000000000092e,39.66567999469348,18.821754036697687,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000092f,270,Zambia,3430,Lusaka,65207,Luangwa,NO,3000,Member State,1000,0.335580934441,3.19053171861,0000000000000000092f,28.954517364501953,4.087696569106158,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000930,270,Zambia,3430,Lusaka,65208,Lusaka,NO,3000,Member State,1000,0.0372419223975,1.04560185366,00000000000000000930,43.76651382446289,1.5447004879222197,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000931,270,Zambia,3431,North-Western,65221,Chavuma,NO,3000,Member State,1000,0.364947822675,3.41845658491,00000000000000000931,65.82465362548828,24.264774277630977,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000932,270,Zambia,3431,North-Western,65222,Kabompo,NO,3000,Member State,1000,1.16717436195,5.6897581013,00000000000000000932,77.08203555308411,87.35964029349533,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000933,270,Zambia,3431,North-Western,65223,Kasempa,NO,3000,Member State,1000,1.80111956492,6.70184541808,00000000000000000933,63.67891959063627,114.6220552631453,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000934,270,Zambia,3431,North-Western,65224,Mufumbwe,NO,3000,Member State,1000,1.61105706844,7.5848537579,00000000000000000934,68.95394167934892,111.13752953024472,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000935,270,Zambia,3431,North-Western,65225,Mwinilunga,NO,3000,Member State,1000,1.7350762631,8.17651284893,00000000000000000935,82.75368007993825,122.34563682406556,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000936,270,Zambia,3431,North-Western,65226,Solwezi,NO,3000,Member State,1000,2.46827121121,9.69448601912,00000000000000000936,76.0840945332467,160.52252101524203,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000937,270,Zambia,3431,North-Western,65227,Zambezi,NO,3000,Member State,1000,1.13205725866,6.09494178316,00000000000000000937,72.20639559248802,80.41810332653569,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000938,270,Zambia,3432,Northern,65209,Chilubi,NO,3000,Member State,1000,0.432934452169,3.31460565842,00000000000000000938,72.14578415056981,30.838786166322,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000939,270,Zambia,3432,Northern,65210,Chinsali,NO,3000,Member State,1000,1.24661589945,6.56330579164,00000000000000000939,65.46464221698409,80.35463927025889,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000093a,270,Zambia,3432,Northern,65211,Isoka,NO,3000,Member State,1000,0.779761009433,4.9028823843,0000000000000000093a,60.94382750230029,41.34620454077628,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000093b,270,Zambia,3432,Northern,65212,Kaputa,NO,3000,Member State,1000,1.07313150916,5.22211762445,0000000000000000093b,74.3092191950939,80.7202106550628,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000093c,270,Zambia,3432,Northern,65213,Kasama,NO,3000,Member State,1000,0.884337172513,5.69755615839,0000000000000000093c,73.09708280821104,63.63746032714844,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000093d,270,Zambia,3432,Northern,65214,Luwingu,NO,3000,Member State,1000,0.727671959289,5.45439639263,0000000000000000093d,72.46303731557484,52.57122315051509,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000093e,270,Zambia,3432,Northern,65215,Mbala,NO,3000,Member State,1000,0.72341661655,5.53359299831,0000000000000000093e,69.27484982901247,37.218252653234146,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
