Case_ID,Farm_Polygon,Crop_Type,Planting_Date,Harvesting_date,crop_condition,season,Intercropping,inter_with_which_crop,ADM0(Country),ADM1,ADM2,Final_Weight,Yield(Mt/ha),,,,,,,,,,,,
8d6c10a1-5c50-4211-a12a-af28b0a38392,"MULTIPOLYGON (((28.641912 -10.2037321,28.6415348 -10.2037046,28.6415502 -10.2034192,28.6417508 -10.2034638,28.641912 -10.2037321)))",maize,2021-11-23,2022-04-22,average,Main Season,no,,Zambia,Mwense,Mumporokoso,8.89,2.22,,,,,,,,,,,,
8d98740a-598d-4559-be49-1c1b18f88983,"MULTIPOLYGON (((33.0975243944034 -11.0800583065057,33.0974882994602 -11.0803512308523,33.09683997875 -11.0804137028693,33.0968138 -11.0801537,33.0975243944034 -11.0800583065057)))",maize,2022-01-20,2022-05-20,good,Main Season,no,,Zambia,Chama,Kambombo,12.45,3.11,,,,,,,,,,,,
8df8cde4-be84-4f29-a191-327a0b68efa3,"MULTIPOLYGON (((27.8740455 -13.1292273,27.8740593 -13.1289533,27.8743089 -13.1290589,27.8743147794281 -13.1292765371517,27.8740455 -13.1292273)))",maize,2021-12-16,2022-06-21,below_average,Main Season,no,,Zambia,Lufwanyama,Mukeleshi,12.97,3.24,,,,,,,,,,,,
8e196664-20fa-4d7f-b4dc-2b6bde8b3ff5,"MULTIPOLYGON (((30.8615461 -12.6667385,30.8615482 -12.6667155,30.8615552 -12.6667235,30.8615617 -12.6667308,30.8615706 -12.6667356,30.861576 -12.6667416,30.8615779 -12.6667483,30.861576 -12.6667548,30.8615692 -12.6667606,30.8615617 -12.6667682,30.8615565 -12.6667777,30.8615512 -12.6667861,30.8615454 -12.6667939,30.8615404 -12.666799,30.8615316 -12.6668018,30.8615226 -12.6668034,30.8615132 -12.6668059,30.8615029 -12.6668066,30.8614923 -12.6668057,30.8614801 -12.6668057,30.8614677 -12.666804,30.8614552 -12.6668014,30.8614472 -12.6667937,30.8614382 -12.666785,30.8614291 -12.666778,30.8614195 -12.666772,30.8614093 -12.6667654,30.8613993 -12.6667591,30.8613884 -12.666753,30.8613774 -12.6667472,30.8613676 -12.6667405,30.8613574 -12.6667319,30.8613493 -12.6667229,30.8613439 -12.6667132,30.8613404 -12.6667023,30.8613379 -12.6666908,30.8613347 -12.6666782,30.8613358 -12.6666653,30.861339 -12.6666517,30.8613461 -12.6666385,30.8613537 -12.6666261,30.8613623 -12.6666153,30.8613717 -12.6666046,30.8613804 -12.6665923,30.8613901 -12.6665806,30.8614006 -12.6665735,30.8614131 -12.6665706,30.8614254 -12.6665717,30.8614323 -12.6665807,30.8614382 -12.666592,30.8614449 -12.6666009,30.8614535 -12.666609,30.8614613 -12.666619,30.8614678 -12.6666287,30.8614725 -12.6666367,30.8614761 -12.6666441,30.8614815 -12.6666529,30.8614879 -12.6666603,30.861495 -12.6666684,30.8615029 -12.6666769,30.8615119 -12.6666849,30.861522 -12.666692,30.8615326 -12.6666992,30.8615416 -12.6667068,30.8615464 -12.6667163,30.8615496 -12.6667242,30.8615466 -12.6667373,30.8615461 -12.6667385)))",IrishPotatoes,2021-12-06,2022-05-14,good,Main Season,yes,pampucans,Zambia,Lovushimanda,Lukulu,35.83,8.96,,,,,,,,,,,,
8e218cb8-8dda-40ec-8954-2da074b57db3,"MULTIPOLYGON (((27.1010167 -16.846595,27.1010631 -16.8472856,27.1008065 -16.847262,27.1008333 -16.8467385,27.1010167 -16.846595)))",maize,2022-01-19,2022-05-30,below_average,Main Season,no,,Zambia,Choma,Siakacheka,6.29,1.57,,,,,,,,,,,,
8e2368c3-9a49-4817-afc4-49100c81661a,"MULTIPOLYGON (((29.1402965971029 -10.8182512015432,29.140561207562 -10.8182491055135,29.1405437 -10.8185357,29.1403947590474 -10.8184911968386,29.1402965971029 -10.8182512015432)))",maize,2021-12-05,2022-05-25,below_average,Main Season,no,,Zambia,Chipili,Chipili,6.00,1.50,,,,,,,,,,,,
8e8107f8-eeb9-4404-9ddf-4873327fb126,"MULTIPOLYGON (((25.0188616253731 -13.4791171804741,25.0188258011062 -13.4798597198244,25.0181939913082 -13.4799053143459,25.0181711940474 -13.4791269507287,25.0188616253731 -13.4791171804741)))",maize,2021-12-10,2022-06-15,good,Main Season,no,,Zambia,Mufumbwe,Kalengwa,34.05,8.51,,,,,,,,,,,,
8ea94404-d50c-4119-ba69-cf17824bb11a,"MULTIPOLYGON (((29.8476576986962 -8.80301130946454,29.8478587677041 -8.80318556927136,29.8476107825944 -8.80359524737489,29.8474499273881 -8.803815585496,29.8472153468789 -8.80370834869181,29.8476576986962 -8.80301130946454)))",groundnuts,2021-10-31,2022-06-04,average,Main Season,no,,Zambia,Nsama,Kampinda,0.84,0.21,,,,,,,,,,,,
8eb2845a-f66d-4db3-ba28-74f65bc6930f,"MULTIPOLYGON (((31.2073111 -10.232787,31.2074812 -10.2324625,31.2075653 -10.2325063,31.2075806 -10.2326078,31.2076852 -10.2326808,31.2076269 -10.2328473,31.2073111 -10.232787)))",soybeans,2022-01-06,2022-06-06,average,Main Season,no,,Zambia,Kasama,Chisanga,2.24,0.56,,,,,,,,,,,,
8ed354ad-a71b-4e8c-8d24-f61f87a0f653,"MULTIPOLYGON (((29.0509496918188 -10.4832300944564,29.050901916987 -10.4835235684235,29.050515 -10.483465,29.0505383 -10.4831917,29.0509496918188 -10.4832300944564)))",maize,2021-12-05,2022-05-17,average,Main Season,no,,Zambia,Chipili,Kamami,3.37,0.84,,,,,,,,,,,,
8f0cb20b-4dd2-4f4f-b1b5-ee236e6b0004,"MULTIPOLYGON (((30.8572459 -14.433027,30.8566806531651 -14.4309576941514,30.8571506974656 -14.4308214494266,30.8576411784747 -14.4329604916055,30.8572459 -14.433027)))",maize,2021-12-26,2022-05-04,below_average,Main Season,no,,Zambia,Nyimba,Mtilizi,9.63,2.41,,,,,,,,,,,,
8f1330fa-dc58-4f35-893d-c69fae4200e1,"MULTIPOLYGON (((32.6063100130707 -13.7893790012687,32.6061783 -13.789617,32.6061349727305 -13.7897024985953,32.6053535690847 -13.7890266271686,32.6063100130707 -13.7893790012687)))",maize,2021-12-12,2022-05-25,average,Main Season,no,,Zambia,Chipata,Jerusalem ll,7.87,1.97,,,,,,,,,,,,
8fb9bf73-1fd4-4a19-a0e7-829d2e69b356,"MULTIPOLYGON (((28.3885046 -14.6018538,28.3887281 -14.6010506,28.3889954 -14.6013395,28.3888783 -14.6019433,28.3885046 -14.6018538)))",maize,2022-01-12,2022-05-20,good,Main Season,no,,Zambia,Kabwe,Kawaya,11.55,2.89,,,,,,,,,,,,
8fed72a0-ba84-4dcf-b6e7-a41ffee31c3f,"MULTIPOLYGON (((25.3343388920072 -17.1325109292067,25.3348878703726 -17.1326686816106,25.334124348738 -17.1339307008413,25.3336637117187 -17.1336467465144,25.3343388920072 -17.1325109292067)))",maize,2022-01-14,2022-05-20,below_average,Main Season,yes,sorghum,Zambia,Kazungula,Bombwe,1.12,0.28,,,,,,,,,,,,
90011e4b-91c9-402f-b1f1-37e4da06e873,"MULTIPOLYGON (((24.1888949608314 -13.6118367300732,24.1890588330933 -13.6120286701423,24.1889246 -13.6122236,24.1885714181605 -13.6120245863127,24.1888949608314 -13.6118367300732)))",maize,2021-12-10,2022-05-23,average,Main Season,no,,Zambia,Kabompo,Chiweza,3.92,0.98,,,,,,,,,,,,
901e75fd-f313-4e95-a69f-23cfe7ba5ced,"MULTIPOLYGON (((25.8359581651705 -13.5046889884777,25.8360721005303 -13.5043628742522,25.8363753932485 -13.5044330902714,25.8363128090368 -13.5047716872295,25.8359581651705 -13.5046889884777)))",soybeans,2021-12-13,2022-05-07,average,Main Season,no,,Zambia,Kasempa,Kivuku,3.16,0.79,,,,,,,,,,,,
9026a12a-fb55-4803-ad22-8aecf77a6e3d,"MULTIPOLYGON (((28.1686266829855 -14.2371014036763,28.1682835787863 -14.2369656057706,28.1683607772311 -14.2367605230643,28.1684265388693 -14.2366773813736,28.1687296142453 -14.2368076366755,28.1686266829855 -14.2371014036763)))",maize,2021-12-22,2022-05-22,good,Main Season,no,,Zambia,Kapiri-Mposhi,Mpunde,11.32,2.83,,,,,,,,,,,,
9043359d-764b-4256-a97a-275488a17499,"MULTIPOLYGON (((32.1603079 -13.9573467,32.1603081 -13.9573467,32.1603168 -13.9573475,32.1603276 -13.9573472,32.1603401 -13.9573461,32.1603533 -13.9573432,32.1603675 -13.9573404,32.160382 -13.9573399,32.1603966 -13.9573414,32.1604112 -13.9573418,32.1604255 -13.9573418,32.1604395 -13.9573415,32.1604535 -13.9573409,32.1604662 -13.9573432,32.1604798 -13.9573467,32.1604925 -13.9573514,32.1605051 -13.9573588,32.1605118 -13.957367,32.1605136 -13.9573771,32.1605139 -13.9573875,32.1605134 -13.9574002,32.1605109 -13.957412,32.1605085 -13.9574225,32.1605078 -13.9574346,32.160507 -13.9574481,32.1605065 -13.9574619,32.1605071 -13.9574747,32.160507 -13.9574882,32.1605061 -13.9575009,32.1603079 -13.9573467)))",IrishPotatoes,2022-01-09,2022-04-30,below_average,Main Season,no,,Zambia,Katete,Katete_,20.69,5.17,,,,,,,,,,,,
9052290a-c2b2-4dcc-9e0e-3880c98601fa,"MULTIPOLYGON (((31.2682217647235 -11.225942210484,31.268474 -11.2260565,31.2684153 -11.2264529,31.2680704 -11.2262963,31.2682217647235 -11.225942210484)))",groundnuts,2021-12-28,2022-07-08,average,Main Season,yes,maize,Zambia,Kanchibiya,Kabulamwiko,0.88,0.22,,,,,,,,,,,,
9055d9d0-7c25-4af0-b5a5-5074c55a8cf0,"MULTIPOLYGON (((27.1698779256881 -12.3401013550481,27.1698799673828 -12.339673620006,27.1700718866857 -12.339656265601,27.1700535114333 -12.3400972716587,27.1698779256881 -12.3401013550481)))",groundnuts,2021-12-20,2022-05-05,average,Main Season,no,,Zambia,Mushindamo,Kingovwa,0.30,0.07,,,,,,,,,,,,
906ee8e0-65f9-49dc-a686-48adf9cbf80b,"MULTIPOLYGON (((27.4904554214349 -15.3744436923384,27.4904339936226 -15.3746341617803,27.4902649519929 -15.3746174957041,27.4902994745793 -15.3744246453942,27.4904554214349 -15.3744436923384)))",groundnuts,2021-12-14,2022-05-28,average,Main Season,no,,Zambia,Shibuyunji,Kachili,1.50,0.38,,,,,,,,,,,,
90773412-70fa-4870-9fb0-71c931ff748a,"MULTIPOLYGON (((31.4506983 -10.8646333,31.4509062 -10.864147,31.4513162 -10.864454,31.4511731 -10.8648074,31.4506983 -10.8646333)))",maize,2021-12-26,2022-06-01,below_average,Main Season,no,,Zambia,Shiwang'andu,Mwenge,12.32,3.08,,,,,,,,,,,,
907d9a4d-7b04-4d01-9fdf-41e125ebd3ab,"MULTIPOLYGON (((23.6650273330542 -13.8791283947507,23.6648880859571 -13.8795584225506,23.6646259737743 -13.8794724169907,23.6647283613457 -13.8790137206708,23.6650273330542 -13.8791283947507)))",maize,2021-11-28,2022-06-26,very_good,Main Season,no,,Zambia,Kabompo,Watopa,11.80,2.95,,,,,,,,,,,,
9086f53f-1dbc-4e6a-abd6-8a31af538a3d,"MULTIPOLYGON (((31.3765218686358 -13.963352285637,31.376517573732 -13.9634696796755,31.3763243030589 -13.9634625215024,31.3763353982272 -13.9633372534736,31.3765218686358 -13.963352285637)))",sorghum,2022-01-12,2022-05-20,average,Main Season,no,,Zambia,Lusangazi,Chikuse,1.90,0.48,,,,,,,,,,,,
90a8f14d-0d69-4e7d-bd86-2e5cb0eedc05,"MULTIPOLYGON (((27.4524024 -16.0942002,27.4522133 -16.0941583,27.45232 -16.0936917,27.4524667 -16.0937733,27.4524024 -16.0942002)))",maize,2021-12-17,2022-05-25,average,Main Season,no,,Zambia,Monze,Chungu,1.81,0.45,,,,,,,,,,,,
90b84b61-f24f-4670-9677-d35c2dcc559a,"MULTIPOLYGON (((31.2505051607071 -9.95537626502403,31.2506923433995 -9.95539443810096,31.2506750789764 -9.95552255829327,31.2504860789764 -9.95550256790865,31.2505051607071 -9.95537626502403)))",maize,2021-12-06,2022-06-04,average,Main Season,no,,Zambia,Mungwi,Nseluka,5.07,1.27,,,,,,,,,,,,
90e3e534-d892-4498-a5b3-95b462a68e0b,"MULTIPOLYGON (((26.936215 -16.4797,26.9362246075331 -16.4802382943209,26.9358837548167 -16.4802782140084,26.9358975731701 -16.4796947724219,26.936215 -16.4797)))",maize,2021-12-25,2022-06-05,good,Main Season,no,,Zambia,Choma,Mbabala East,11.13,2.78,,,,,,,,,,,,
91075c73-f3ae-417c-b79a-e1dda351025b,"MULTIPOLYGON (((31.0422223 -10.2557061,31.042592593 -10.255936633737,31.042534381 -10.2560102818901,31.042459537 -10.2560893854429,31.042326481 -10.256026648144,31.042088089 -10.255892990379,31.0422223 -10.2557061)))",soybeans,2022-01-18,2022-06-15,average,Main Season,no,,Zambia,Kasama,Kasonde Chisuna,1.56,0.39,,,,,,,,,,,,
913c91e2-4001-4899-8c51-edd48a86799b,"MULTIPOLYGON (((30.1565416 -8.4647685,30.1567504 -8.4645362,30.1569323 -8.4649289,30.1566812 -8.4650077,30.1565416 -8.4647685)))",maize,2021-12-02,2022-06-18,average,Main Season,no,,Zambia,Nsama,Katwatwa,7.35,1.84,,,,,,,,,,,,
914d3a81-91f0-47ed-9cfc-944c884d94b5,"MULTIPOLYGON (((31.1058383 -11.8009149,31.1056206 -11.8004223,31.1062414491999 -11.8003062982167,31.1065366 -11.8007054,31.1061839754439 -11.8008265869551,31.1058383 -11.8009149)))",maize,2022-01-03,2022-06-15,good,Main Season,no,,Zambia,Kanchibiya,Ndakala,25.24,6.31,,,,,,,,,,,,
9179ece4-7394-43e9-b770-60b9a9903c06,"MULTIPOLYGON (((26.3834890014317 -16.9113009409814,26.3837930061389 -16.9113253486775,26.383748362091 -16.9118175698733,26.3834634905472 -16.9118053660576,26.3834890014317 -16.9113009409814)))",maize,2021-11-22,2022-05-01,very_good,Main Season,no,,Zambia,Kalomo,Choonga,11.05,2.76,,,,,,,,,,,,
91cb5c61-0573-4b93-9d69-b7993de9781e,"MULTIPOLYGON (((24.2263255 -13.5695774,24.2263982 -13.5690316,24.2267826472811 -13.5690467546128,24.2266960973598 -13.569579603508,24.2263255 -13.5695774)))",maize,2022-01-13,2022-06-13,good,Main Season,no,,Zambia,Kabompo,Chikata,10.46,2.62,,,,,,,,,,,,
91f53a87-2ea8-414b-b21e-b4c732346dd6,"MULTIPOLYGON (((27.5098506 -16.5281361,27.5104167355479 -16.5282991977891,27.5105328 -16.5285017,27.5100026 -16.5283783,27.5098506 -16.5281361)))",maize,2021-12-31,2022-06-03,very_good,Main Season,no,,Zambia,Pemba,Munyona,33.80,8.45,,,,,,,,,,,,
9213947c-a238-4314-9678-9c9e76be3301,"MULTIPOLYGON (((23.8926752 -13.0373663,23.8928228305652 -13.0376481667268,23.8925228501215 -13.0378867038099,23.8924044794599 -13.0377318916894,23.8926752 -13.0373663)))",maize,2021-12-12,2022-06-03,good,Main Season,no,,Zambia,Kabompo,Kayombo,16.67,4.17,,,,,,,,,,,,
9248abbc-e25f-438f-a5be-d26064bfbd86,"MULTIPOLYGON (((31.9685966831926 -10.6213304306535,31.968435767905 -10.621191710578,31.96862 -10.6209785,31.9689961970102 -10.621184312174,31.9688038385055 -10.6213248818505,31.9685966831926 -10.6213304306535)))",groundnuts,2022-01-05,2022-06-17,below_average,Main Season,no,,Zambia,Chinsali,Nkula,0.84,0.21,,,,,,,,,,,,
92693dfc-945b-4683-8909-6530fbbc8760,"MULTIPOLYGON (((32.4600430141813 -13.7304068542406,32.45999236196 -13.7304237383143,32.46120801527 -13.7310146808955,32.4607859134262 -13.7316225075505,32.4597850636018 -13.7310926333143,32.4600430141813 -13.7304068542406)))",groundnuts,2021-12-16,2022-05-16,good,Main Season,no,,Zambia,Kasenengwa,Kapoko,9.06,2.27,,,,,,,,,,,,
927bf6a0-9cc3-4004-8518-a59a225e6736,"MULTIPOLYGON (((33.1050934581635 -14.0377892641712,33.104628380516 -14.0378044693308,33.1046777633231 -14.0371730229297,33.1052059409706 -14.0371613177701,33.1050934581635 -14.0377892641712)))",maize,2021-12-06,2022-07-22,very_good,Main Season,no,,Zambia,Vubwi,Kachile,13.10,3.28,,,,,,,,,,,,
928f35bf-5538-45b8-af5d-fb9d921af259,"MULTIPOLYGON (((22.8947681 -14.5412738,22.8947771992305 -14.5415257419401,22.8946090185568 -14.5414871307383,22.8945853007694 -14.5412763343287,22.8947681 -14.5412738)))",maize,2021-12-15,2022-05-06,good,Main Season,no,,Zambia,Mitete,Mataba,5.74,1.43,,,,,,,,,,,,
9295f700-a377-4400-b236-9db4c4a83712,"MULTIPOLYGON (((31.8590164 -10.9193119,31.859206 -10.9192684,31.8591874 -10.9194289,31.8590227 -10.9195148,31.8590164 -10.9193119)))",groundnuts,2021-12-04,2022-05-04,good,Main Season,yes,other,Zambia,Shiwang'andu,Konja,3.28,0.82,,,,,,,,,,,,
9298c276-9fc6-475a-bf6d-3f3d315f5b87,"MULTIPOLYGON (((24.2426446887845 -12.8721349522279,24.2427489048338 -12.8728236843796,24.2423275095042 -12.8729097758985,24.2422097000572 -12.8723841645196,24.2426446887845 -12.8721349522279)))",maize,2022-01-11,2022-05-16,below_average,Main Season,no,,Zambia,Manyinga,Ndunga,4.09,1.02,,,,,,,,,,,,
92bc65b2-1694-4fe6-a343-2b72398ed360,"MULTIPOLYGON (((30.1144305 -9.092379,30.1143439 -9.0925624,30.1142023 -9.0925665,30.1142789278163 -9.09232148668247,30.1144305 -9.092379)))",groundnuts,2021-12-11,2022-05-10,good,Main Season,no,,Zambia,Nsama,Mutotwe,0.80,0.20,,,,,,,,,,,,
92c9b6a2-aa52-40dc-a66a-8acba0268770,"MULTIPOLYGON (((27.4027695343824 -16.1814438911358,27.4022304396765 -16.1813974274704,27.4022829668529 -16.1811451959531,27.4027833 -16.1812467,27.4027695343824 -16.1814438911358)))",maize,2021-12-20,2022-04-25,average,Main Season,yes,other,Zambia,Monze,Nteme,3.70,0.93,,,,,,,,,,,,
92d59834-44d3-477b-8bac-adbeff49417a,"MULTIPOLYGON (((29.0881553598393 -10.7468839301158,29.0883401957046 -10.7469805874032,29.0882554086104 -10.7471399871403,29.0880553110681 -10.7470348511435,29.0881553598393 -10.7468839301158)))",maize,2021-12-07,2022-05-27,good,Main Season,no,,Zambia,Chipili,Chipili,18.48,4.62,,,,,,,,,,,,
92e6c0ca-8823-4ced-a258-8913b82a336d,"MULTIPOLYGON (((26.9028912283542 -11.9669044621493,26.9030530298034 -11.9668197090092,26.9032668388613 -11.9671375332845,26.9030376201416 -11.9672222864246,26.9028912283542 -11.9669044621493)))",maize,2021-12-15,2022-05-26,average,Main Season,no,,Zambia,Mushindamo,Kilumba,10.55,2.64,,,,,,,,,,,,
92ea73f5-63e0-45af-96a5-3ebdea9e3489,"MULTIPOLYGON (((31.2365767 -12.101755,31.236688 -12.1017202,31.2367565 -12.101703,31.2367788 -12.1016985,31.236788 -12.1016954,31.2367959 -12.101692,31.2367979 -12.1016892,31.2367985 -12.1016874,31.2368008 -12.1016901,31.2368024 -12.1016934,31.2368107 -12.1016986,31.236822 -12.101705,31.2368356 -12.1017058,31.2368487 -12.1017074,31.2368564 -12.1017036,31.2368615 -12.101698,31.2368612 -12.1016927,31.2368603 -12.1016895,31.2368614 -12.1016876,31.2368641 -12.1016876,31.2368674 -12.1016903,31.2368605 -12.1017132,31.236855 -12.1017176,31.2368539 -12.1017191,31.2368556 -12.1017241,31.236856 -12.1017323,31.2368551 -12.101742,31.2368552 -12.1017531,31.2368536 -12.1017661,31.2368493 -12.1017763,31.236842 -12.1017845,31.2368397 -12.1017934,31.2368 -12.1019141,31.2367685 -12.1019601,31.2367544 -12.1019815,31.2367458 -12.1019867,31.2367371 -12.1019893,31.2367299 -12.1019902,31.2367237 -12.1019905,31.2367216 -12.1019896,31.2367201 -12.1019876,31.2367215 -12.1019853,31.2367252 -12.1019804,31.236728 -12.101975,31.2367285 -12.1019689,31.2367265 -12.1019626,31.2367209 -12.1019591,31.2367159 -12.1019575,31.2367133 -12.1019541,31.2367142 -12.1019486,31.2367126 -12.1019416,31.2367098 -12.1019352,31.2367082 -12.1019258,31.2367079 -12.101915,31.2367092 -12.1019055,31.2367118 -12.1018974,31.2367142 -12.1018867,31.2367187 -12.1018762,31.2367226 -12.1018623,31.2367279 -12.1018502,31.2367333 -12.1018391,31.2367374 -12.1018301,31.2367393 -12.1018215,31.2367412 -12.1018129,31.2367421 -12.1018045,31.2367413 -12.101796,31.2367397 -12.1017867,31.2367405 -12.1017771,31.2367412 -12.1017674,31.2367414 -12.1017584,31.2367459 -12.1017504,31.2367527 -12.1017435,31.2367598 -12.1017358,31.2367654 -12.1017267,31.2367701 -12.1017175,31.2367731 -12.1017103,31.2367774 -12.1017019,31.2367825 -12.1016936,31.2367862 -12.1016836,31.2367899 -12.1016713,31.2367928 -12.1016629,31.2367963 -12.1016618,31.2367993 -12.1016613,31.2368048 -12.1016635,31.2368087 -12.1016668,31.2368124 -12.1016676,31.2368172 -12.1016701,31.2368197 -12.1016715,31.2368215 -12.1016737,31.2365767 -12.101755)))",IrishPotatoes,2021-12-15,2022-04-20,good,Main Season,yes,sunflower,Zambia,Mpika,Chilonga,3.05,0.76,,,,,,,,,,,,
92f5b58e-f2b4-4232-85e9-bf6b5a0aa907,"MULTIPOLYGON (((30.9579695348998 -14.5522463412129,30.9580156350989 -14.5520189851769,30.9582285741139 -14.5520253596484,30.9581407642108 -14.5523292092426,30.9579695348998 -14.5522463412129)))",maize,2021-12-25,2022-05-30,average,Main Season,no,,Zambia,Nyimba,Chikonta,10.01,2.50,,,,,,,,,,,,
934023d9-c2b1-4792-8592-2357d5e95fa7,"MULTIPOLYGON (((29.284134 -11.3958146,29.2844750549975 -11.3958100100513,29.284799844101 -11.3960746530246,29.2844872 -11.3963614,29.2839457690511 -11.3962310329633,29.284134 -11.3958146)))",maize,2021-12-15,2022-06-15,good,Main Season,no,,Zambia,Mansa,Nsonga,10.50,2.63,,,,,,,,,,,,
938e3f6e-e894-486c-92df-cefd7a0a9dd8,"MULTIPOLYGON (((32.0343768 -10.9069357,32.0344408 -10.9068077,32.0346524 -10.9069835,32.0345079 -10.9070661,32.0343768 -10.9069357)))",maize,2021-12-12,2022-07-08,good,Main Season,no,,Zambia,Shiwang'andu,Muchinga,18.33,4.58,,,,,,,,,,,,
9391940c-68f6-4523-a435-94e700869934,"MULTIPOLYGON (((33.3218885413589 -10.5185299504988,33.32208825548 -10.5187964363888,33.3217277052345 -10.5188446937693,33.3215973906635 -10.518755456798,33.3218885413589 -10.5185299504988)))",groundnuts,2022-01-27,2022-06-10,good,Main Season,no,,Zambia,Mafinga,Zumbe,6.53,1.63,,,,,,,,,,,,
93a60964-b836-4085-9f7c-fc278a8df269,"MULTIPOLYGON (((23.8947026 -16.9434819,23.8949084 -16.9445717,23.8946681 -16.9446046,23.8945191 -16.9434886,23.8947026 -16.9434819)))",maize,2021-12-23,2022-05-03,average,Main Season,no,,Zambia,Sesheke,Silumbu,1.53,0.38,,,,,,,,,,,,
93b5a545-82d6-4ce8-9155-101e6577657b,"MULTIPOLYGON (((27.1450085503245 -12.3560438426442,27.1448141690745 -12.3564326051442,27.1446018449399 -12.3562950430288,27.1446496926322 -12.3558823566827,27.1450085503245 -12.3560438426442)))",groundnuts,2021-12-20,2022-06-25,average,Main Season,no,,Zambia,Mushindamo,Kingovwa,0.33,0.08,,,,,,,,,,,,
93c2ced6-ba37-49cd-a046-0c2678fd2eee,"MULTIPOLYGON (((33.2962127 -11.4245433,33.2962296 -11.4245367,33.2962302 -11.4245417,33.2962308 -11.4245477,33.2962313 -11.4245536,33.2962324 -11.4245584,33.2962352 -11.4245611,33.2962331 -11.4245627,33.2962283 -11.4245632,33.2962225 -11.4245629,33.2962159 -11.4245629,33.2962081 -11.4245634,33.2961997 -11.4245643,33.2961927 -11.4245654,33.2961851 -11.4245659,33.2961757 -11.4245658,33.2961673 -11.4245659,33.2961573 -11.4245655,33.2961483 -11.4245647,33.2961417 -11.4245614,33.2961347 -11.4245576,33.2961263 -11.4245543,33.2961181 -11.4245513,33.2961091 -11.4245481,33.2960989 -11.4245465,33.2960912 -11.4245438,33.296085 -11.4245416,33.2960823 -11.4245366,33.2960836 -11.4245308,33.2960876 -11.4245245,33.2960922 -11.4245187,33.296098 -11.4245123,33.296103 -11.4245061,33.296106 -11.4245002,33.2961064 -11.4244944,33.2961056 -11.424487,33.2961048 -11.4244779,33.2961029 -11.4244713,33.2961039 -11.4244618,33.2961053 -11.4244526,33.296106 -11.4244449,33.2961078 -11.4244391,33.2961125 -11.4244355,33.2961164 -11.424435,33.2961213 -11.4244353,33.2961278 -11.4244375,33.296134 -11.4244401,33.2961397 -11.4244438,33.2961479 -11.4244451,33.2961566 -11.4244446,33.2961663 -11.4244444,33.296178 -11.4244442,33.2961869 -11.4244448,33.2961958 -11.4244447,33.2962056 -11.4244453,33.2962131 -11.4244493,33.2962193 -11.4244527,33.2962205 -11.424462,33.2962194 -11.424474,33.2962167 -11.4244858,33.2962162 -11.4244854,33.2962153 -11.4244859,33.2962135 -11.4244889,33.2962098 -11.4244985,33.2962116 -11.4245035,33.2962071 -11.4245039,33.2962208 -11.4245153,33.2962076 -11.4245339,33.2962271 -11.4245394,33.2962127 -11.4245433)))",IrishPotatoes,2021-12-24,2022-03-23,good,Main Season,no,,Zambia,Chama,Kalovya,14.02,3.50,,,,,,,,,,,,
93e14516-1b8e-4edd-8a2c-0c7f2626f91b,"MULTIPOLYGON (((32.3009714 -13.865768,32.3018248 -13.8652717,32.3020095453821 -13.8653661619394,32.3011289 -13.8659399,32.3009714 -13.865768)))",groundnuts,2021-12-17,2022-05-13,below_average,Main Season,no,,Zambia,Kasenengwa,Msamaria,2.90,0.72,,,,,,,,,,,,
943e9972-2ba2-4a7f-9102-37f932868b15,"MULTIPOLYGON (((31.863252667903 -9.72061621512401,31.8633775704717 -9.72079107872011,31.8632426756975 -9.72086352220992,31.863145251694 -9.72069115666519,31.863252667903 -9.72061621512401)))",maize,2022-01-06,2022-06-15,good,Main Season,no,,Zambia,Mungwi,Makasa,30.50,7.63,,,,,,,,,,,,
944ce740-a6d4-4dd5-b57b-3c7abfdaebbf,"MULTIPOLYGON (((31.0619469671672 -14.4505699636665,31.0619424345202 -14.4507481671047,31.0614719457555 -14.450688473358,31.0614656000496 -14.4505111477221,31.0619469671672 -14.4505699636665)))",groundnuts,2021-12-10,2022-05-30,below_average,Main Season,no,,Zambia,Nyimba,Lumba,0.92,0.23,,,,,,,,,,,,
9454911b-51ef-4676-bb87-20ed2e295523,"MULTIPOLYGON (((27.0143121558594 -12.3540385355769,27.0144784395132 -12.3543649442308,27.0141335548978 -12.3545065932692,27.0138379395132 -12.3541370740385,27.0143121558594 -12.3540385355769)))",groundnuts,2022-01-01,2022-05-25,average,Main Season,no,,Zambia,Mushindamo,Kasapa,0.66,0.16,,,,,,,,,,,,
